pdb_file,bsa
complex.0_0_20_corrected_H_0001,676.091585350001
complex.0_0_21_corrected_H_0001,1156.1068858576873
complex.0_0_25_corrected_H_0001,811.3775127560257
complex.0_0_30_corrected_H_0001,837.7065783727357
complex.0_0_36_corrected_H_0001,579.5508010275498
complex.0_0_47_corrected_H_0001,862.7019319889023
complex.0_0_6_corrected_H_0001,1398.0949073927877
complex.0_10_10_corrected_H_0001,1252.1119650813125
complex.0_10_13_corrected_H_0001,1102.8935151025435
complex.0_10_15_corrected_H_0001,751.9354674165043
complex.0_10_33_corrected_H_0001,1177.8503140625598
complex.0_11_18_corrected_H_0001,1375.3757850191323
complex.0_11_31_corrected_H_0001,1327.957711496978
complex.0_11_42_corrected_H_0001,1271.0214871977241
complex.0_11_46_corrected_H_0001,1234.3933202604767
complex.0_11_49_corrected_H_0001,1257.8782592895805
complex.0_11_6_corrected_H_0001,1015.6442929223522
complex.0_12_22_corrected_H_0001,1228.396503775677
complex.0_12_30_corrected_H_0001,1288.3253651009054
complex.0_12_34_corrected_H_0001,1093.4923241773322
complex.0_12_39_corrected_H_0001,1156.3270972754417
complex.0_12_40_corrected_H_0001,1232.0359015906506
complex.0_12_46_corrected_H_0001,1137.5624009877192
complex.0_13_11_corrected_H_0001,1112.6639408111532
complex.0_13_17_corrected_H_0001,1503.3799595888995
complex.0_13_19_corrected_H_0001,1105.7163725314858
complex.0_13_21_corrected_H_0001,1290.3734338796185
complex.0_13_22_corrected_H_0001,1257.2166042973113
complex.0_13_35_corrected_H_0001,1423.592294717022
complex.0_13_37_corrected_H_0001,1314.4138882068128
complex.0_13_3_corrected_H_0001,1084.8082616772026
complex.0_13_40_corrected_H_0001,1501.392606913465
complex.0_13_47_corrected_H_0001,1373.9424995048212
complex.0_13_49_corrected_H_0001,1302.6254033913756
complex.0_13_5_corrected_H_0001,1340.5207749720266
complex.0_14_11_corrected_H_0001,1380.9216603134482
complex.0_14_13_corrected_H_0001,1146.0429034344852
complex.0_14_32_corrected_H_0001,1145.783962425805
complex.0_14_36_corrected_H_0001,1272.0009904358594
complex.0_14_46_corrected_H_0001,1557.4952157599546
complex.0_14_49_corrected_H_0001,1220.6039086995333
complex.0_14_8_corrected_H_0001,1440.5680090838887
complex.0_15_14_corrected_H_0001,1270.7946111816618
complex.0_15_18_corrected_H_0001,1252.227869620394
complex.0_15_1_corrected_H_0001,1312.0884872220886
complex.0_15_40_corrected_H_0001,1494.9673534646772
complex.0_16_30_corrected_H_0001,1218.2290690164955
complex.0_17_13_corrected_H_0001,1407.5967248954876
complex.0_17_15_corrected_H_0001,1242.2735948633326
complex.0_17_23_corrected_H_0001,1393.023678741787
complex.0_17_38_corrected_H_0001,1216.322254942159
complex.0_17_46_corrected_H_0001,1239.9513346237
complex.0_17_49_corrected_H_0001,1447.8285310833253
complex.0_17_6_corrected_H_0001,1376.7528295985358
complex.0_17_9_corrected_H_0001,1336.5549415876558
complex.0_18_16_corrected_H_0001,1263.8848104234457
complex.0_18_29_corrected_H_0001,1209.860613491539
complex.0_19_2_corrected_H_0001,1227.4363822980722
complex.0_1_24_corrected_H_0001,879.5389155362063
complex.0_1_26_corrected_H_0001,893.3861680865284
complex.0_1_30_corrected_H_0001,1039.2648947289563
complex.0_1_33_corrected_H_0001,997.821122419622
complex.0_1_37_corrected_H_0001,1012.4156449903894
complex.0_2_0_corrected_H_0001,961.5973433737381
complex.0_2_15_corrected_H_0001,1331.6184035135248
complex.0_2_35_corrected_H_0001,739.4609300679404
complex.0_2_37_corrected_H_0001,1040.2818656655072
complex.0_3_0_corrected_H_0001,1202.5352416730893
complex.0_3_1_corrected_H_0001,1327.1836496964206
complex.0_3_32_corrected_H_0001,1294.5905036651457
complex.0_3_33_corrected_H_0001,1269.2073467329265
complex.0_3_35_corrected_H_0001,809.4245376629569
complex.0_4_16_corrected_H_0001,1152.3549043448547
complex.0_4_24_corrected_H_0001,1051.8488992515977
complex.0_4_28_corrected_H_0001,782.8339841756078
complex.0_4_35_corrected_H_0001,1330.6713046316854
complex.0_4_36_corrected_H_0001,1466.0975905113464
complex.0_5_12_corrected_H_0001,752.6541863838702
complex.0_5_18_corrected_H_0001,1030.4970357233015
complex.0_5_22_corrected_H_0001,1164.5062482349895
complex.0_5_24_corrected_H_0001,1122.742236720902
complex.0_5_46_corrected_H_0001,1302.7223421273666
complex.0_5_4_corrected_H_0001,739.7014522847858
