pdb_file,bsa
sampled_1tfo_model_1,1475.1618421963558
sampled_1tfo_model_10,768.3726695945843
sampled_1tfo_model_100,731.2087031319697
sampled_1tfo_model_101,1561.2993142413525
sampled_1tfo_model_102,1581.2027450004462
sampled_1tfo_model_103,918.5366204756374
sampled_1tfo_model_104,717.6368831163745
sampled_1tfo_model_105,1183.3831951153988
sampled_1tfo_model_106,1730.0949155380094
sampled_1tfo_model_107,1046.9337480722043
sampled_1tfo_model_108,700.6452971146919
sampled_1tfo_model_109,1050.4473838460162
sampled_1tfo_model_11,910.327788445833
sampled_1tfo_model_110,1108.035382900136
sampled_1tfo_model_111,1205.966481698446
sampled_1tfo_model_112,801.1654337405107
sampled_1tfo_model_113,552.8326802295469
sampled_1tfo_model_114,942.2310523660835
sampled_1tfo_model_115,1160.1058215748617
sampled_1tfo_model_116,1224.5965495390865
sampled_1tfo_model_117,1423.3833803523557
sampled_1tfo_model_118,1242.322091275606
sampled_1tfo_model_119,978.2634848172056
sampled_1tfo_model_12,1080.6084638774955
sampled_1tfo_model_120,728.0186899171167
sampled_1tfo_model_121,1425.8720376834735
sampled_1tfo_model_122,1333.5755594120656
sampled_1tfo_model_123,960.3474330117097
sampled_1tfo_model_124,782.4733662330873
sampled_1tfo_model_125,918.5319254584265
sampled_1tfo_model_126,1347.4956310450798
sampled_1tfo_model_127,1747.0751651670944
sampled_1tfo_model_128,1045.845739132561
sampled_1tfo_model_129,799.3741996129556
sampled_1tfo_model_13,674.2190616617318
sampled_1tfo_model_130,1220.9678204766078
sampled_1tfo_model_131,1472.85785042331
sampled_1tfo_model_132,1444.7452263547766
sampled_1tfo_model_133,998.8609953688319
sampled_1tfo_model_134,1158.4303642165069
sampled_1tfo_model_135,984.7567613588453
sampled_1tfo_model_136,1328.5589422948888
sampled_1tfo_model_137,1105.9685617726918
sampled_1tfo_model_138,738.2821478794795
sampled_1tfo_model_139,790.0776485561764
sampled_1tfo_model_14,741.307495378569
sampled_1tfo_model_140,1337.5053033539134
sampled_1tfo_model_141,963.541095828361
sampled_1tfo_model_142,1363.2356224781706
sampled_1tfo_model_143,1122.1667039517579
sampled_1tfo_model_144,1365.3785659010737
sampled_1tfo_model_145,1089.9631893755723
sampled_1tfo_model_146,1111.610348685208
sampled_1tfo_model_147,992.2130722797574
sampled_1tfo_model_148,973.6066450401977
sampled_1tfo_model_149,495.75610346805115
sampled_1tfo_model_15,1021.6076919951411
sampled_1tfo_model_150,1322.6672736535165
sampled_1tfo_model_151,1491.1539612154065
sampled_1tfo_model_152,1453.980508335244
sampled_1tfo_model_153,1422.3062383269098
sampled_1tfo_model_154,1081.1120493786893
sampled_1tfo_model_155,834.087580055475
sampled_1tfo_model_156,944.6436062680423
sampled_1tfo_model_157,995.0302343511848
sampled_1tfo_model_158,1757.4089944735442
sampled_1tfo_model_159,1467.5368012929011
sampled_1tfo_model_16,502.9436302480444
sampled_1tfo_model_160,1438.139875414534
sampled_1tfo_model_161,720.2201192543507
sampled_1tfo_model_162,1269.5713406707673
sampled_1tfo_model_163,1753.0182997916654
sampled_1tfo_model_164,935.161325304709
sampled_1tfo_model_165,799.2115841102477
sampled_1tfo_model_166,796.4293475766335
sampled_1tfo_model_167,1141.6302196022007
sampled_1tfo_model_168,928.9645039746902
sampled_1tfo_model_169,1615.8475337061482
sampled_1tfo_model_17,839.1665768448202
sampled_1tfo_model_170,1051.441906823873
sampled_1tfo_model_171,1539.902470914114
sampled_1tfo_model_172,952.0342483192835
sampled_1tfo_model_173,892.8392273729769
sampled_1tfo_model_174,1564.059329105541
sampled_1tfo_model_175,986.5166838500882
sampled_1tfo_model_176,783.1563224971615
sampled_1tfo_model_177,1003.5146015778519
sampled_1tfo_model_178,1452.7151752062873
sampled_1tfo_model_179,1606.12043417914
sampled_1tfo_model_18,560.6226924233652
sampled_1tfo_model_180,750.7587533098394
sampled_1tfo_model_181,1251.9278156602995
sampled_1tfo_model_182,1608.6155863139575
sampled_1tfo_model_183,857.89168617002
sampled_1tfo_model_184,1611.0876966500673
sampled_1tfo_model_185,735.1566373877486
sampled_1tfo_model_186,723.7963508589255
sampled_1tfo_model_187,1443.2805195453293
sampled_1tfo_model_188,1044.5329388671198
sampled_1tfo_model_189,971.9369419656541
sampled_1tfo_model_19,523.7976748975052
sampled_1tfo_model_190,1444.8586881424017
sampled_1tfo_model_191,1142.4561028810404
sampled_1tfo_model_192,1602.6722307797481
sampled_1tfo_model_193,1490.7907594108492
sampled_1tfo_model_194,1005.3613235737066
sampled_1tfo_model_195,965.8383023952338
sampled_1tfo_model_196,707.7346990734604
sampled_1tfo_model_197,1226.2168929755735
sampled_1tfo_model_198,1170.0192573922304
sampled_1tfo_model_199,1398.0879236347846
sampled_1tfo_model_2,1092.5859101804508
sampled_1tfo_model_20,820.2225214868504
sampled_1tfo_model_200,867.5436280200065
sampled_1tfo_model_201,1206.987765213993
sampled_1tfo_model_202,945.5726187970959
sampled_1tfo_model_203,971.7877088305413
sampled_1tfo_model_204,976.3137215776314
sampled_1tfo_model_205,946.3774205940426
sampled_1tfo_model_206,1392.5746245173668
sampled_1tfo_model_207,1080.3989237893456
sampled_1tfo_model_208,1404.3707723937623
sampled_1tfo_model_209,1064.4720370655195
sampled_1tfo_model_21,841.5991298054669
sampled_1tfo_model_210,784.3275251052037
sampled_1tfo_model_211,829.1048599489604
sampled_1tfo_model_212,906.1905222983496
sampled_1tfo_model_213,1867.2230491027676
sampled_1tfo_model_214,899.6370856676422
sampled_1tfo_model_215,1012.1378980621903
sampled_1tfo_model_216,1031.6292811479525
sampled_1tfo_model_217,786.1233186675781
sampled_1tfo_model_218,1294.0502484245335
sampled_1tfo_model_219,762.4961860683452
sampled_1tfo_model_22,1151.1446963485378
sampled_1tfo_model_220,1187.0414224655105
sampled_1tfo_model_221,831.1895598349456
sampled_1tfo_model_222,1869.4514467916451
sampled_1tfo_model_223,666.4878823104591
sampled_1tfo_model_224,1335.1711526392046
sampled_1tfo_model_225,1795.0055443030105
sampled_1tfo_model_226,1603.5494678401865
sampled_1tfo_model_227,1404.4396518596568
sampled_1tfo_model_228,1309.4646612727174
sampled_1tfo_model_229,974.1942230428795
sampled_1tfo_model_23,1147.0641493330095
sampled_1tfo_model_230,948.3734423648675
sampled_1tfo_model_231,1515.5417583955295
sampled_1tfo_model_232,893.7001121468293
sampled_1tfo_model_233,1042.2158586878159
sampled_1tfo_model_234,1576.22332965004
sampled_1tfo_model_235,1257.8896758401115
sampled_1tfo_model_236,785.5994593284831
sampled_1tfo_model_237,1071.8361604365728
sampled_1tfo_model_238,1433.8897022324636
sampled_1tfo_model_239,842.949438902966
sampled_1tfo_model_24,914.637227211837
sampled_1tfo_model_240,1820.9937868974866
sampled_1tfo_model_241,1561.090696354333
sampled_1tfo_model_242,2049.283641342703
sampled_1tfo_model_243,1197.7142804403156
sampled_1tfo_model_244,1341.3840167250328
sampled_1tfo_model_245,807.8883504278674
sampled_1tfo_model_246,911.1652195769038
sampled_1tfo_model_247,1087.515382427213
sampled_1tfo_model_248,1237.4952977689354
sampled_1tfo_model_249,1893.0693399269076
sampled_1tfo_model_25,866.2454892006426
sampled_1tfo_model_250,1821.836702788898
sampled_1tfo_model_251,1873.313717122579
sampled_1tfo_model_252,1513.7003676153654
sampled_1tfo_model_253,1419.9468734842721
sampled_1tfo_model_254,1531.2641922914518
sampled_1tfo_model_255,1433.4827565975538
sampled_1tfo_model_256,1719.5294447579035
sampled_1tfo_model_257,1567.0346898730222
sampled_1tfo_model_258,1621.0833676508173
sampled_1tfo_model_259,994.8509289438844
sampled_1tfo_model_26,1293.026300853906
sampled_1tfo_model_260,1063.947054699489
sampled_1tfo_model_261,1200.7049999402607
sampled_1tfo_model_262,900.7106996422481
sampled_1tfo_model_263,1526.487868732569
sampled_1tfo_model_264,1887.1783389609336
sampled_1tfo_model_265,1600.842474374189
sampled_1tfo_model_266,1491.6061329260574
sampled_1tfo_model_267,1463.5502302122259
sampled_1tfo_model_268,1213.264441136802
sampled_1tfo_model_269,1168.3317033573567
sampled_1tfo_model_27,654.8332681534284
sampled_1tfo_model_270,1237.3378675546228
sampled_1tfo_model_271,1357.1966989544126
sampled_1tfo_model_272,1771.3973163972496
sampled_1tfo_model_273,1875.1318694593992
sampled_1tfo_model_274,1341.791525710798
sampled_1tfo_model_275,1379.8720928985858
sampled_1tfo_model_276,1744.1455747768396
sampled_1tfo_model_277,1996.5798947527273
sampled_1tfo_model_278,1622.2704040385343
sampled_1tfo_model_279,953.1515855655107
sampled_1tfo_model_28,232.15689235642094
sampled_1tfo_model_280,1528.0659158492672
sampled_1tfo_model_281,1072.3761128752321
sampled_1tfo_model_282,1148.8831740326914
sampled_1tfo_model_283,1417.7446249043805
sampled_1tfo_model_284,1189.0644066732548
sampled_1tfo_model_285,1623.1546598831283
sampled_1tfo_model_286,1489.68191184641
sampled_1tfo_model_287,1473.8468710549878
sampled_1tfo_model_288,1819.2068688024974
sampled_1tfo_model_289,1741.0532068492357
sampled_1tfo_model_29,1020.6704289271293
sampled_1tfo_model_290,883.7811975899385
sampled_1tfo_model_291,1493.014965133083
sampled_1tfo_model_292,1094.1076553606363
sampled_1tfo_model_293,1425.7359191952528
sampled_1tfo_model_294,1042.601905965892
sampled_1tfo_model_295,1315.9790873390211
sampled_1tfo_model_296,1042.94636669606
sampled_1tfo_model_297,1413.4612979038902
sampled_1tfo_model_298,1484.7199258203964
sampled_1tfo_model_299,1004.0231298626059
sampled_1tfo_model_3,859.7971081581527
sampled_1tfo_model_30,1072.8304633878943
sampled_1tfo_model_300,1418.0826640915657
sampled_1tfo_model_301,1477.390784568266
sampled_1tfo_model_302,1631.0990784900223
sampled_1tfo_model_303,1400.1940059655171
sampled_1tfo_model_304,1193.4670116266025
sampled_1tfo_model_305,1274.6956348441872
sampled_1tfo_model_306,1769.4297119717048
sampled_1tfo_model_307,1234.7832683466058
sampled_1tfo_model_308,1095.0642137549476
sampled_1tfo_model_309,1752.61908507286
