pdb_file,bsa
complex.0_0_11_corrected_H_0001,1153.690375319311
complex.0_0_24_corrected_H_0001,1155.961468861
complex.0_0_29_corrected_H_0001,1598.6449946635094
complex.0_0_2_corrected_H_0001,1245.770286389874
complex.0_0_37_corrected_H_0001,581.7281627052034
complex.0_10_28_corrected_H_0001,1270.609828153687
complex.0_10_29_corrected_H_0001,1560.0544703772885
complex.0_10_2_corrected_H_0001,1439.6155651084773
complex.0_10_31_corrected_H_0001,1500.2997374057395
complex.0_10_44_corrected_H_0001,1527.3982667481614
complex.0_10_45_corrected_H_0001,1502.5981025102355
complex.0_11_12_corrected_H_0001,1520.3509441805363
complex.0_11_14_corrected_H_0001,1205.4469509298524
complex.0_11_27_corrected_H_0001,1613.375141764178
complex.0_11_7_corrected_H_0001,1483.0764464411295
complex.0_11_9_corrected_H_0001,1390.5431006764757
complex.0_12_10_corrected_H_0001,1572.9143681327114
complex.0_12_20_corrected_H_0001,1446.6814171538717
complex.0_12_22_corrected_H_0001,1577.0405533806352
complex.0_12_24_corrected_H_0001,1526.5334985425288
complex.0_12_29_corrected_H_0001,1580.5832306141674
complex.0_12_33_corrected_H_0001,1620.906142766531
complex.0_13_0_corrected_H_0001,1650.0653060239729
complex.0_13_18_corrected_H_0001,1525.337851363709
complex.0_13_21_corrected_H_0001,1330.3550485302076
complex.0_13_33_corrected_H_0001,1567.8532977770246
complex.0_13_36_corrected_H_0001,1600.4705100192714
complex.0_14_11_corrected_H_0001,1484.5391365766336
complex.0_14_20_corrected_H_0001,1513.4299513169644
complex.0_14_32_corrected_H_0001,1791.3370151992367
complex.0_14_49_corrected_H_0001,1505.6797557247555
complex.0_14_8_corrected_H_0001,1533.2078328994485
complex.0_15_12_corrected_H_0001,1527.2619438539477
complex.0_15_24_corrected_H_0001,1555.3666833612278
complex.0_15_35_corrected_H_0001,1644.297752280996
complex.0_16_31_corrected_H_0001,1557.8012049788813
complex.0_16_47_corrected_H_0001,1639.6437728839664
complex.0_16_5_corrected_H_0001,1525.3233133371523
complex.0_17_21_corrected_H_0001,1487.114544064163
complex.0_17_25_corrected_H_0001,1647.5260999606744
complex.0_17_42_corrected_H_0001,1616.1704725065665
complex.0_17_4_corrected_H_0001,1624.3313032229798
complex.0_17_6_corrected_H_0001,1461.5107730619238
complex.0_18_11_corrected_H_0001,1507.2883051285226
complex.0_18_18_corrected_H_0001,1634.7735059667884
complex.0_18_1_corrected_H_0001,1564.441537733237
complex.0_18_2_corrected_H_0001,1549.0558107605339
complex.0_18_30_corrected_H_0001,1429.9629083523414
complex.0_1_20_corrected_H_0001,1508.2228665966304
complex.0_1_27_corrected_H_0001,1408.9927088295863
complex.0_1_28_corrected_H_0001,1504.3412284380702
complex.0_1_36_corrected_H_0001,916.2154487092284
complex.0_2_10_corrected_H_0001,947.4813634003876
complex.0_2_19_corrected_H_0001,854.2260474703671
complex.0_2_32_corrected_H_0001,840.8288723344776
complex.0_2_40_corrected_H_0001,1232.334373228805
complex.0_3_24_corrected_H_0001,697.5541004744391
complex.0_3_28_corrected_H_0001,1186.5074761660708
complex.0_3_30_corrected_H_0001,1325.621374218781
complex.0_3_31_corrected_H_0001,1285.065987820999
complex.0_3_4_corrected_H_0001,842.1873584132973
complex.0_4_18_corrected_H_0001,1375.4805714438771
complex.0_4_23_corrected_H_0001,793.4428822199916
complex.0_4_29_corrected_H_0001,1147.4117946706374
complex.0_4_43_corrected_H_0001,1106.8525533979227
complex.0_5_0_corrected_H_0001,783.409431424403
complex.0_5_25_corrected_H_0001,1294.9997370812453
complex.0_5_2_corrected_H_0001,1600.9969194010373
complex.0_5_38_corrected_H_0001,1154.5600568084428
complex.0_5_39_corrected_H_0001,996.9338556564362
complex.0_5_5_corrected_H_0001,1452.1334714067652
complex.0_6_42_corrected_H_0001,1304.115605589359
complex.0_6_47_corrected_H_0001,1471.3564887871562
complex.0_7_19_corrected_H_0001,1384.5658210597812
complex.0_8_22_corrected_H_0001,1615.4845062774566
complex.0_8_23_corrected_H_0001,1607.1568411457774
complex.0_8_28_corrected_H_0001,1432.8130742539197
complex.0_8_32_corrected_H_0001,1539.3430712681857
complex.0_8_36_corrected_H_0001,1513.7315487501164
complex.0_8_3_corrected_H_0001,1588.2359934784145
complex.0_8_42_corrected_H_0001,1442.0920514022928
complex.0_8_5_corrected_H_0001,1562.404259250543
complex.0_8_6_corrected_H_0001,1406.9153485923016
complex.0_9_16_corrected_H_0001,1268.2901318599997
complex.0_9_17_corrected_H_0001,1502.3106159795716
complex.0_9_18_corrected_H_0001,1557.9959127591974
complex.0_9_29_corrected_H_0001,1814.643107033764
complex.0_9_44_corrected_H_0001,1662.4821625428922
complex.1_0_15_corrected_H_0001,985.9265031312061
complex.1_0_32_corrected_H_0001,1257.5613312886417
complex.1_0_38_corrected_H_0001,808.1142891267591
complex.1_0_39_corrected_H_0001,1316.6584051582322
complex.1_0_3_corrected_H_0001,1298.1101124275701
complex.1_0_41_corrected_H_0001,599.5209224623213
complex.1_0_49_corrected_H_0001,1200.56284716753
complex.1_0_5_corrected_H_0001,1070.0886532439035
complex.1_10_11_corrected_H_0001,1423.7898466517709
complex.1_10_27_corrected_H_0001,1322.0263453205716
complex.1_10_3_corrected_H_0001,1600.8561694058972
complex.1_10_46_corrected_H_0001,1358.7376794888696
complex.1_11_16_corrected_H_0001,1551.2856791242757
complex.1_11_22_corrected_H_0001,1543.9473467412754
complex.1_11_35_corrected_H_0001,1328.699120281888
complex.1_11_47_corrected_H_0001,1609.790564649671
complex.1_12_19_corrected_H_0001,1537.340568668762
complex.1_12_38_corrected_H_0001,1603.762174965832
complex.1_13_24_corrected_H_0001,1605.9609417154697
complex.1_13_25_corrected_H_0001,1548.5080352931127
complex.1_13_2_corrected_H_0001,1481.4117219257205
complex.1_13_37_corrected_H_0001,1385.312511833079
complex.1_13_48_corrected_H_0001,1665.2118879785849
complex.1_13_6_corrected_H_0001,1473.9345646746606
complex.1_14_21_corrected_H_0001,1504.4208640344514
complex.1_14_22_corrected_H_0001,1663.8339052621413
complex.1_14_33_corrected_H_0001,1698.9890354496765
complex.1_14_36_corrected_H_0001,1618.8646865111205
complex.1_14_5_corrected_H_0001,1596.7188217405837
complex.1_14_7_corrected_H_0001,1552.8205173526567
complex.1_15_15_corrected_H_0001,1689.6622743083553
complex.1_15_16_corrected_H_0001,1505.1401912689344
complex.1_15_18_corrected_H_0001,1398.2445252010166
complex.1_15_19_corrected_H_0001,1527.737312649213
complex.1_15_25_corrected_H_0001,1598.0195525480922
complex.1_15_27_corrected_H_0001,1578.174972638777
complex.1_15_36_corrected_H_0001,1635.778168000439
complex.1_16_15_corrected_H_0001,1677.604194281761
complex.1_16_16_corrected_H_0001,1649.6665451432182
complex.1_16_17_corrected_H_0001,1607.7223929761058
complex.1_16_1_corrected_H_0001,1434.8729247553383
complex.1_16_26_corrected_H_0001,1645.0214214758125
complex.1_16_2_corrected_H_0001,1448.537718745969
complex.1_16_34_corrected_H_0001,1493.288357157042
complex.1_17_13_corrected_H_0001,1468.4276203563168
complex.1_17_15_corrected_H_0001,1623.7022048602685
complex.1_17_33_corrected_H_0001,1667.1182521937462
complex.1_17_47_corrected_H_0001,1647.9012894904026
complex.1_17_9_corrected_H_0001,1582.3901621307123
complex.1_18_20_corrected_H_0001,1558.4142871686545
complex.1_18_25_corrected_H_0001,1570.2629857727898
complex.1_18_6_corrected_H_0001,1479.5359558993787
complex.1_18_8_corrected_H_0001,1490.3637535388643
complex.1_19_2_corrected_H_0001,1538.982957706252
complex.1_1_13_corrected_H_0001,1081.8848214046884
complex.1_1_16_corrected_H_0001,1013.8367657089966
complex.1_1_31_corrected_H_0001,1424.1745642786354
complex.1_1_39_corrected_H_0001,1315.6109470161464
complex.1_1_41_corrected_H_0001,1018.1345153965995
complex.1_1_47_corrected_H_0001,1381.352752741579
complex.1_1_7_corrected_H_0001,1240.4111442347457
complex.1_2_11_corrected_H_0001,1307.5523122153027
complex.1_2_14_corrected_H_0001,1468.7505242395255
complex.1_2_30_corrected_H_0001,1279.4252871001318
complex.1_2_47_corrected_H_0001,1412.65640212397
complex.1_2_5_corrected_H_0001,1571.8605607775044
complex.1_3_18_corrected_H_0001,1131.2271453649792
complex.1_3_33_corrected_H_0001,1209.7227648379503
complex.1_3_37_corrected_H_0001,1095.0686206483751
complex.1_3_40_corrected_H_0001,833.6900450583416
complex.1_3_48_corrected_H_0001,1403.7013040559177
complex.1_3_8_corrected_H_0001,1355.038842863887
complex.1_4_31_corrected_H_0001,1365.1470306002939
complex.1_4_36_corrected_H_0001,1179.128513004176
complex.1_4_8_corrected_H_0001,1571.364488471083
complex.1_5_18_corrected_H_0001,1527.4982729360308
complex.1_5_45_corrected_H_0001,1531.0698723792248
complex.1_6_12_corrected_H_0001,1464.7547199383007
complex.1_6_20_corrected_H_0001,1511.0491036218245
complex.1_6_22_corrected_H_0001,1543.1525236397538
complex.1_6_3_corrected_H_0001,1318.4904761729485
complex.1_6_45_corrected_H_0001,1051.6269963527557
complex.1_6_9_corrected_H_0001,1489.4338103870941
complex.1_7_11_corrected_H_0001,1223.1862184700221
complex.1_7_22_corrected_H_0001,1806.9530655695416
complex.1_7_38_corrected_H_0001,939.0669672173826
complex.1_7_6_corrected_H_0001,1100.635411546802
complex.1_7_8_corrected_H_0001,1222.3493841821673
complex.1_7_9_corrected_H_0001,1316.3573623002194
complex.1_8_37_corrected_H_0001,1273.5784153743698
complex.1_8_46_corrected_H_0001,1303.9230666825242
complex.1_9_19_corrected_H_0001,1616.3406540517844
complex.1_9_24_corrected_H_0001,1583.919789953563
complex.1_9_2_corrected_H_0001,1424.2439967036007
complex.1_9_35_corrected_H_0001,1112.6309236237448
complex.1_9_37_corrected_H_0001,1651.0516097312557
complex.2_0_10_corrected_H_0001,1593.7555973197614
complex.2_0_22_corrected_H_0001,1307.988578513452
complex.2_0_34_corrected_H_0001,1361.0208268693186
complex.2_0_42_corrected_H_0001,1321.432504324086
complex.2_0_45_corrected_H_0001,816.5750235008454
complex.2_10_16_corrected_H_0001,1446.7568858099567
complex.2_10_32_corrected_H_0001,1439.0492633260747
complex.2_10_33_corrected_H_0001,1433.920922143494
complex.2_11_18_corrected_H_0001,1637.499842911615
complex.2_11_38_corrected_H_0001,1419.000202370651
complex.2_11_3_corrected_H_0001,1394.889071021471
complex.2_11_43_corrected_H_0001,1717.9959029586425
complex.2_11_49_corrected_H_0001,1315.9767855124846
complex.2_11_6_corrected_H_0001,1470.345364570112
complex.2_12_28_corrected_H_0001,1456.336868830078
complex.2_12_30_corrected_H_0001,1582.463526430436
complex.2_12_37_corrected_H_0001,1505.3040815846743
complex.2_12_39_corrected_H_0001,1717.8500573789297
complex.2_12_5_corrected_H_0001,1472.4692678269748
complex.2_13_13_corrected_H_0001,1432.093254978483
complex.2_13_14_corrected_H_0001,1566.8936418025314
complex.2_13_1_corrected_H_0001,1593.721447216425
complex.2_13_22_corrected_H_0001,1593.6645555724645
complex.2_13_26_corrected_H_0001,1575.7839216556968
complex.2_13_5_corrected_H_0001,1575.7483874491118
complex.2_13_7_corrected_H_0001,1634.8432745589835
complex.2_14_19_corrected_H_0001,1596.7691743700725
complex.2_14_28_corrected_H_0001,1563.8843613903082
complex.2_14_41_corrected_H_0001,1233.9804284765178
complex.2_14_45_corrected_H_0001,1706.7277298263216
complex.2_14_48_corrected_H_0001,1503.974422184605
complex.2_15_2_corrected_H_0001,1472.5856906159424
complex.2_15_49_corrected_H_0001,1572.2918170484481
complex.2_15_4_corrected_H_0001,1644.4093046340258
complex.2_15_9_corrected_H_0001,1581.9252803591098
complex.2_16_11_corrected_H_0001,1616.6401313654478
complex.2_16_45_corrected_H_0001,1424.030553002207
complex.2_16_46_corrected_H_0001,1607.8820092026654
complex.2_16_49_corrected_H_0001,1426.3827283913633
complex.2_16_4_corrected_H_0001,1623.4291280338075
complex.2_17_28_corrected_H_0001,1557.604753560594
complex.2_17_3_corrected_H_0001,1476.6242139968817
complex.2_17_40_corrected_H_0001,1691.358034529254
complex.2_17_44_corrected_H_0001,1473.7119299621281
complex.2_17_46_corrected_H_0001,1764.5596655674108
complex.2_18_0_corrected_H_0001,1664.0571199647147
complex.2_18_17_corrected_H_0001,1540.812889556204
complex.2_18_24_corrected_H_0001,1455.8049294634438
complex.2_18_27_corrected_H_0001,1453.189105338155
complex.2_1_18_corrected_H_0001,1093.3079674681449
complex.2_1_23_corrected_H_0001,1035.3383739091532
complex.2_1_34_corrected_H_0001,1377.0021063382683
complex.2_1_37_corrected_H_0001,1361.0676148349194
complex.2_1_5_corrected_H_0001,1164.4836294121196
complex.2_1_8_corrected_H_0001,1239.0550404186833
complex.2_2_21_corrected_H_0001,597.4317485778774
complex.2_2_22_corrected_H_0001,724.3352055719297
complex.2_2_24_corrected_H_0001,1134.5509887349926
complex.2_2_31_corrected_H_0001,948.2957074757142
complex.2_2_36_corrected_H_0001,1377.0400857331133
complex.2_2_38_corrected_H_0001,1181.2696228583081
complex.2_2_4_corrected_H_0001,764.1420460590325
complex.2_2_9_corrected_H_0001,958.3473635589307
complex.2_3_0_corrected_H_0001,781.1585407297807
complex.2_3_12_corrected_H_0001,1397.3174063137994
complex.2_3_15_corrected_H_0001,1187.9139558902243
complex.2_3_41_corrected_H_0001,1428.0796460242418
complex.2_3_47_corrected_H_0001,872.7241670060466
complex.2_3_7_corrected_H_0001,934.111699013778
complex.2_4_0_corrected_H_0001,1613.2234353110707
complex.2_4_1_corrected_H_0001,1620.610600350352
complex.2_4_2_corrected_H_0001,1426.5497015251658
complex.2_4_30_corrected_H_0001,1195.1180629772716
complex.2_4_34_corrected_H_0001,836.5044991054638
complex.2_4_3_corrected_H_0001,868.2953774671896
complex.2_4_42_corrected_H_0001,1243.9125174127148
complex.2_5_10_corrected_H_0001,1012.9216026585236
complex.2_5_16_corrected_H_0001,1634.9159930690566
complex.2_5_19_corrected_H_0001,1065.0524084872814
complex.2_5_21_corrected_H_0001,1265.4095580221474
complex.2_5_40_corrected_H_0001,1588.3300238091979
complex.2_5_41_corrected_H_0001,1094.0692801253936
complex.2_6_13_corrected_H_0001,1738.1290895821458
complex.2_6_14_corrected_H_0001,1731.6372666344469
complex.2_6_15_corrected_H_0001,988.2156429667757
complex.2_6_21_corrected_H_0001,1439.4850063205686
complex.2_6_24_corrected_H_0001,1341.0146321494885
complex.2_6_39_corrected_H_0001,1210.4904700286334
complex.2_6_49_corrected_H_0001,1592.0792069822692
complex.2_7_12_corrected_H_0001,1432.183622139839
complex.2_7_15_corrected_H_0001,1862.8468258418288
complex.2_7_23_corrected_H_0001,1277.6474179498346
complex.2_7_24_corrected_H_0001,1324.7498081347367
complex.2_7_42_corrected_H_0001,1732.7415992697752
complex.2_8_15_corrected_H_0001,1512.4211235775274
complex.2_8_16_corrected_H_0001,1755.63975341255
complex.2_8_18_corrected_H_0001,1388.6065746426775
