pdb_file,bsa
sampled_1spp_model_1,606.0050123826622
sampled_1spp_model_10,935.3891878375834
sampled_1spp_model_100,1341.7985921126565
sampled_1spp_model_101,1317.5084808819101
sampled_1spp_model_102,1567.616724101017
sampled_1spp_model_103,768.6181134414837
sampled_1spp_model_104,663.7180373000301
sampled_1spp_model_105,1242.1850375017711
sampled_1spp_model_106,761.0591677423072
sampled_1spp_model_107,1311.4564008311063
sampled_1spp_model_108,1269.583141678966
sampled_1spp_model_109,998.0952837377281
sampled_1spp_model_11,1368.5464139400392
sampled_1spp_model_110,789.6167826730198
sampled_1spp_model_111,1230.2817839335694
sampled_1spp_model_112,1521.622854229694
sampled_1spp_model_113,999.1640291530475
sampled_1spp_model_114,937.930129289989
sampled_1spp_model_115,1357.7256432298673
sampled_1spp_model_116,445.08100686099897
sampled_1spp_model_117,1045.9912086413588
sampled_1spp_model_118,1013.0043910665572
sampled_1spp_model_119,947.2073818930785
sampled_1spp_model_12,1050.9179974609942
sampled_1spp_model_120,1086.3623087936758
sampled_1spp_model_121,1382.5875926873414
sampled_1spp_model_122,700.7119529688116
sampled_1spp_model_123,1489.9799564702917
sampled_1spp_model_124,1468.341491930556
sampled_1spp_model_125,1159.0688982069878
sampled_1spp_model_126,1235.5563104644007
sampled_1spp_model_127,1377.6312162855138
sampled_1spp_model_128,1169.913608546658
sampled_1spp_model_129,1184.1770903203324
sampled_1spp_model_13,1088.9736034753387
sampled_1spp_model_130,935.0537794423708
sampled_1spp_model_131,1250.0297185224008
sampled_1spp_model_132,1110.8174413076194
sampled_1spp_model_133,577.2599649324638
sampled_1spp_model_134,910.912686754029
sampled_1spp_model_135,1108.544646463306
sampled_1spp_model_136,411.53189859795566
sampled_1spp_model_137,1060.8758257091358
sampled_1spp_model_138,803.5137160512677
sampled_1spp_model_139,643.363992342518
sampled_1spp_model_14,1040.9911209650672
sampled_1spp_model_140,1439.7004562627117
sampled_1spp_model_141,972.74960651728
sampled_1spp_model_142,899.1162061846353
sampled_1spp_model_143,952.6549372233767
sampled_1spp_model_144,909.1534763181098
sampled_1spp_model_145,1095.5538682889255
sampled_1spp_model_146,1187.1353631694928
sampled_1spp_model_147,1177.7972833411422
sampled_1spp_model_148,1138.6456044138577
sampled_1spp_model_149,1133.973939226702
sampled_1spp_model_15,1065.2082202642414
sampled_1spp_model_150,988.4025830218925
sampled_1spp_model_151,1315.935528601558
sampled_1spp_model_152,1231.8765357789034
sampled_1spp_model_153,1104.953518568509
sampled_1spp_model_154,1360.7640210719183
sampled_1spp_model_155,1045.3092243073224
sampled_1spp_model_156,1197.0767368918787
sampled_1spp_model_157,1145.6469477914052
sampled_1spp_model_158,1098.7109492597992
sampled_1spp_model_159,1072.428196762603
sampled_1spp_model_16,1316.6633820653951
sampled_1spp_model_160,1030.968846459993
sampled_1spp_model_161,1328.7875415507679
sampled_1spp_model_162,1107.4706517237119
sampled_1spp_model_163,1287.7945631433413
sampled_1spp_model_164,1117.973560544713
sampled_1spp_model_165,826.9661832987949
sampled_1spp_model_166,1076.962997918281
sampled_1spp_model_167,1157.9815905820633
sampled_1spp_model_168,970.460773645329
sampled_1spp_model_169,1033.1632721232181
sampled_1spp_model_17,877.3012491846512
sampled_1spp_model_170,1345.2883218123243
sampled_1spp_model_171,1336.8955516461247
sampled_1spp_model_172,1504.5384631147172
sampled_1spp_model_173,939.4328095619258
sampled_1spp_model_174,748.6484502307667
sampled_1spp_model_175,1033.5970288778844
sampled_1spp_model_176,1165.2161545780327
sampled_1spp_model_177,1128.1849644621834
sampled_1spp_model_178,1183.5520425150262
sampled_1spp_model_179,893.5049881222731
sampled_1spp_model_18,1139.316144887427
sampled_1spp_model_180,1440.8342699243203
sampled_1spp_model_181,922.2434865978012
sampled_1spp_model_182,1339.031121977514
sampled_1spp_model_183,766.9212555812901
sampled_1spp_model_184,1305.069140975951
sampled_1spp_model_185,1484.126724655449
sampled_1spp_model_186,1189.3613795592173
sampled_1spp_model_187,1302.2051440750274
