pdb_file,interface_flatness
complex.0_0_10_corrected_H_0001_1n1j,0.9446074834922964
complex.0_0_25_corrected_H_0001_1n1j,0.9728539985326484
complex.0_0_27_corrected_H_0001_1n1j,0.958180484225972
complex.0_0_42_corrected_H_0001_1n1j,0.8591342626559061
complex.0_0_4_corrected_H_0001_1n1j,0.917828319882612
complex.0_0_7_corrected_H_0001_1n1j,0.9383712399119588
complex.0_10_17_corrected_H_0001_1n1j,0.8558327219369039
complex.0_10_18_corrected_H_0001_1n1j,0.8327219369038885
complex.0_10_29_corrected_H_0001_1n1j,0.8316214233308877
complex.0_10_2_corrected_H_0001_1n1j,0.8606016140865738
complex.0_10_34_corrected_H_0001_1n1j,0.8202494497432135
complex.0_11_0_corrected_H_0001_1n1j,0.8195157740278797
complex.0_11_11_corrected_H_0001_1n1j,0.8319882611885546
complex.0_11_26_corrected_H_0001_1n1j,0.8352898019075569
complex.0_11_3_corrected_H_0001_1n1j,0.8092443140132062
complex.0_11_40_corrected_H_0001_1n1j,0.8455612619222304
complex.0_11_5_corrected_H_0001_1n1j,0.776962582538518
complex.0_12_28_corrected_H_0001_1n1j,0.818048422597212
complex.0_12_29_corrected_H_0001_1n1j,0.8407923697725606
complex.0_12_39_corrected_H_0001_1n1j,0.8275862068965517
complex.0_12_42_corrected_H_0001_1n1j,0.772560528246515
complex.0_12_47_corrected_H_0001_1n1j,0.8253851797505503
complex.0_13_14_corrected_H_0001_1n1j,0.830887747615554
complex.0_13_19_corrected_H_0001_1n1j,0.8294203961848863
complex.0_13_23_corrected_H_0001_1n1j,0.8268525311812179
complex.0_13_41_corrected_H_0001_1n1j,0.8118121790168745
complex.0_13_6_corrected_H_0001_1n1j,0.826118855465884
complex.0_14_25_corrected_H_0001_1n1j,0.8239178283198826
complex.0_14_44_corrected_H_0001_1n1j,0.8004402054292002
complex.0_14_6_corrected_H_0001_1n1j,0.8085106382978723
complex.0_14_8_corrected_H_0001_1n1j,0.8367571533382245
complex.0_15_16_corrected_H_0001_1n1j,0.7850330154071901
complex.0_15_20_corrected_H_0001_1n1j,0.8063096111518708
complex.0_15_22_corrected_H_0001_1n1j,0.8356566397652238
complex.0_15_42_corrected_H_0001_1n1j,0.8136463683052091
complex.0_15_5_corrected_H_0001_1n1j,0.8052090975788702
complex.0_15_6_corrected_H_0001_1n1j,0.822083639031548
complex.0_16_0_corrected_H_0001_1n1j,0.822083639031548
complex.0_16_40_corrected_H_0001_1n1j,0.8231841526045488
complex.0_17_11_corrected_H_0001_1n1j,0.8239178283198826
complex.0_17_1_corrected_H_0001_1n1j,0.8184152604548789
complex.0_17_23_corrected_H_0001_1n1j,0.8074101247248716
complex.0_17_24_corrected_H_0001_1n1j,0.7942039618488628
complex.0_17_29_corrected_H_0001_1n1j,0.80997798972854
complex.0_17_30_corrected_H_0001_1n1j,0.7813646368305209
complex.0_17_41_corrected_H_0001_1n1j,0.822083639031548
complex.0_18_0_corrected_H_0001_1n1j,0.8176815847395451
complex.0_18_11_corrected_H_0001_1n1j,0.8143800440205429
complex.0_18_2_corrected_H_0001_1n1j,0.818048422597212
complex.0_1_27_corrected_H_0001_1n1j,0.933235509904622
complex.0_1_34_corrected_H_0001_1n1j,0.9735876742479824
complex.0_1_43_corrected_H_0001_1n1j,0.9321349963316214
complex.0_2_19_corrected_H_0001_1n1j,0.8822450476889215
complex.0_2_28_corrected_H_0001_1n1j,0.8921496698459281
complex.0_2_6_corrected_H_0001_1n1j,0.8613352898019075
complex.0_3_37_corrected_H_0001_1n1j,0.8268525311812179
complex.0_3_40_corrected_H_0001_1n1j,0.8154805575935437
complex.0_3_9_corrected_H_0001_1n1j,0.8958180484225972
complex.0_4_10_corrected_H_0001_1n1j,0.8136463683052091
complex.0_4_28_corrected_H_0001_1n1j,0.8569332355099046
complex.0_4_46_corrected_H_0001_1n1j,0.8114453411592076
complex.0_4_49_corrected_H_0001_1n1j,0.8132795304475422
complex.0_4_4_corrected_H_0001_1n1j,0.8617021276595744
complex.0_5_18_corrected_H_0001_1n1j,0.8873807776962582
complex.0_5_20_corrected_H_0001_1n1j,0.8096111518708731
complex.0_5_21_corrected_H_0001_1n1j,0.8462949376375642
