pdb_file,interface_flatness
complex.0_0_20_corrected_H_0001_1ry7,0.9627351028300228
complex.0_0_40_corrected_H_0001_1ry7,0.9676568817015292
complex.0_10_0_corrected_H_0001_1ry7,0.9502548778344172
complex.0_10_32_corrected_H_0001_1ry7,0.8896115310247846
complex.0_10_49_corrected_H_0001_1ry7,0.9075408683424152
complex.0_10_5_corrected_H_0001_1ry7,0.9152750922833538
complex.0_11_15_corrected_H_0001_1ry7,0.9284584285463174
complex.0_11_16_corrected_H_0001_1ry7,0.8836350852522412
complex.0_11_25_corrected_H_0001_1ry7,0.9066619792582176
complex.0_11_27_corrected_H_0001_1ry7,0.9182633151696256
complex.0_11_30_corrected_H_0001_1ry7,0.9082439796097732
complex.0_11_34_corrected_H_0001_1ry7,0.910880646862366
complex.0_11_4_corrected_H_0001_1ry7,0.8968184215152047
complex.0_12_18_corrected_H_0001_1ry7,0.8773070838460186
complex.0_12_23_corrected_H_0001_1ry7,0.8954121989804886
complex.0_12_36_corrected_H_0001_1ry7,0.8943575320794516
complex.0_12_45_corrected_H_0001_1ry7,0.9291615398136756
complex.0_12_49_corrected_H_0001_1ry7,0.9186148708033046
complex.0_12_4_corrected_H_0001_1ry7,0.8966426436983652
complex.0_12_6_corrected_H_0001_1ry7,0.8759008613113025
complex.0_13_18_corrected_H_0001_1ry7,0.8627175250483389
complex.0_13_20_corrected_H_0001_1ry7,0.910177535595008
complex.0_13_23_corrected_H_0001_1ry7,0.9012128669361926
complex.0_13_29_corrected_H_0001_1ry7,0.9240639831253296
complex.0_13_47_corrected_H_0001_1ry7,0.8751977500439444
complex.0_14_14_corrected_H_0001_1ry7,0.9049042010898224
complex.0_14_23_corrected_H_0001_1ry7,0.9040253120056247
complex.0_14_31_corrected_H_0001_1ry7,0.8685181930040429
complex.0_14_48_corrected_H_0001_1ry7,0.875725083494463
complex.0_14_6_corrected_H_0001_1ry7,0.9005097556688346
complex.0_15_19_corrected_H_0001_1ry7,0.9042010898224644
complex.0_15_35_corrected_H_0001_1ry7,0.8852170856037967
complex.0_15_37_corrected_H_0001_1ry7,0.9184390929864652
complex.0_16_13_corrected_H_0001_1ry7,0.9198453155211812
complex.0_16_15_corrected_H_0001_1ry7,0.9189664264369836
complex.0_16_1_corrected_H_0001_1ry7,0.9078924239760944
complex.0_16_25_corrected_H_0001_1ry7,0.925294427843206
complex.0_16_27_corrected_H_0001_1ry7,0.8962910880646863
complex.0_16_33_corrected_H_0001_1ry7,0.9006855334856742
complex.0_16_36_corrected_H_0001_1ry7,0.9017402003867112
complex.0_16_4_corrected_H_0001_1ry7,0.899279310950958
complex.0_17_0_corrected_H_0001_1ry7,0.903673756371946
complex.0_17_23_corrected_H_0001_1ry7,0.905431534540341
complex.0_17_45_corrected_H_0001_1ry7,0.9235366496748112
complex.0_17_8_corrected_H_0001_1ry7,0.905431534540341
complex.0_18_10_corrected_H_0001_1ry7,0.9059588679908596
complex.0_1_15_corrected_H_0001_1ry7,0.9481455440323432
complex.0_1_36_corrected_H_0001_1ry7,0.9388293197398488
complex.0_1_43_corrected_H_0001_1ry7,0.9428722095271576
complex.0_1_47_corrected_H_0001_1ry7,0.9349622077693795
complex.0_1_5_corrected_H_0001_1ry7,0.9425206538934786
complex.0_2_20_corrected_H_0001_1ry7,0.9474424327649852
complex.0_2_23_corrected_H_0001_1ry7,0.9175602039022676
complex.0_2_28_corrected_H_0001_1ry7,0.9613288802953068
complex.0_2_31_corrected_H_0001_1ry7,0.9523642116364914
complex.0_2_38_corrected_H_0001_1ry7,0.9288099841799964
complex.0_2_49_corrected_H_0001_1ry7,0.964141325364739
complex.0_2_9_corrected_H_0001_1ry7,0.9504306556512568
complex.0_3_10_corrected_H_0001_1ry7,0.9646686588152577
complex.0_3_22_corrected_H_0001_1ry7,0.9110564246792054
complex.0_3_35_corrected_H_0001_1ry7,0.9706451045878012
complex.0_3_44_corrected_H_0001_1ry7,0.9750395500087888
complex.0_3_47_corrected_H_0001_1ry7,0.906486201441378
complex.0_3_49_corrected_H_0001_1ry7,0.957637546141677
complex.0_3_4_corrected_H_0001_1ry7,0.9523642116364914
complex.0_3_7_corrected_H_0001_1ry7,0.8787133063807347
complex.0_3_9_corrected_H_0001_1ry7,0.9759184390929864
complex.0_4_12_corrected_H_0001_1ry7,0.9623835471963438
complex.0_4_16_corrected_H_0001_1ry7,0.944981543329232
complex.0_4_19_corrected_H_0001_1ry7,0.9766215503603444
complex.0_4_36_corrected_H_0001_1ry7,0.9655475478994552
complex.0_4_37_corrected_H_0001_1ry7,0.9038495341887852
complex.0_5_10_corrected_H_0001_1ry7,0.930391984531552
complex.0_5_17_corrected_H_0001_1ry7,0.9207242046053788
complex.0_5_28_corrected_H_0001_1ry7,0.9669537704341712
complex.0_5_31_corrected_H_0001_1ry7,0.9325013183336264
complex.0_5_39_corrected_H_0001_1ry7,0.9414659869924416
complex.0_6_20_corrected_H_0001_1ry7,0.9497275443838988
complex.0_6_24_corrected_H_0001_1ry7,0.9158024257338724
complex.0_6_49_corrected_H_0001_1ry7,0.8780101951133767
complex.0_7_22_corrected_H_0001_1ry7,0.9082439796097732
complex.0_7_38_corrected_H_0001_1ry7,0.910177535595008
complex.0_7_41_corrected_H_0001_1ry7,0.9469150993144664
complex.0_7_42_corrected_H_0001_1ry7,0.8755493056776235
complex.0_7_8_corrected_H_0001_1ry7,0.9214273158727369
complex.0_7_9_corrected_H_0001_1ry7,0.9066619792582176
complex.0_8_15_corrected_H_0001_1ry7,0.893830198628933
complex.0_8_1_corrected_H_0001_1ry7,0.9293373176305152
complex.0_8_36_corrected_H_0001_1ry7,0.9094744243276498
complex.0_9_0_corrected_H_0001_1ry7,0.8962910880646863
complex.0_9_13_corrected_H_0001_1ry7,0.9152750922833538
complex.0_9_20_corrected_H_0001_1ry7,0.9337317630515028
