pdb_file,interface_flatness
sampled_2hla_model_1_2hla,0.9844762879563288
sampled_2hla_model_10_2hla,0.9926646195837598
sampled_2hla_model_100_2hla,0.9918116683725692
sampled_2hla_model_101_2hla,0.93841692255203
sampled_2hla_model_102_2hla,0.9718526100307062
sampled_2hla_model_103_2hla,0.9805527123848516
sampled_2hla_model_104_2hla,0.9580348004094166
sampled_2hla_model_105_2hla,0.9923234390992836
sampled_2hla_model_106_2hla,0.971682019788468
sampled_2hla_model_107_2hla,0.9831115660184238
sampled_2hla_model_108_2hla,0.9721937905151824
sampled_2hla_model_109_2hla,0.9839645172296144
sampled_2hla_model_11_2hla,0.990446946434664
sampled_2hla_model_110_2hla,0.9851586489252816
sampled_2hla_model_111_2hla,0.9733879222108496
sampled_2hla_model_112_2hla,0.9687819856704196
sampled_2hla_model_113_2hla,0.9607642442852268
sampled_2hla_model_114_2hla,0.9817468440805186
sampled_2hla_model_115_2hla,0.971682019788468
sampled_2hla_model_116_2hla,0.9819174343227568
sampled_2hla_model_117_2hla,0.9819174343227568
sampled_2hla_model_118_2hla,0.9829409757761856
sampled_2hla_model_119_2hla,0.9602524735585124
sampled_2hla_model_12_2hla,0.9935175707949504
sampled_2hla_model_120_2hla,0.9841351074718526
sampled_2hla_model_121_2hla,0.9725349709996588
sampled_2hla_model_122_2hla,0.9815762538382804
sampled_2hla_model_123_2hla,0.9767997270556124
sampled_2hla_model_124_2hla,0.964346639372228
sampled_2hla_model_125_2hla,0.960934834527465
sampled_2hla_model_126_2hla,0.9754350051177072
sampled_2hla_model_127_2hla,0.9723643807574208
sampled_2hla_model_128_2hla,0.9802115319003752
sampled_2hla_model_129_2hla,0.9484817468440804
sampled_2hla_model_13_2hla,0.9967587853974752
sampled_2hla_model_130_2hla,0.9672466734902764
sampled_2hla_model_131_2hla,0.9648584100989424
sampled_2hla_model_132_2hla,0.9634936881610372
sampled_2hla_model_133_2hla,0.9796997611736608
sampled_2hla_model_134_2hla,0.948993517570795
sampled_2hla_model_135_2hla,0.9706584783350392
sampled_2hla_model_136_2hla,0.9839645172296144
sampled_2hla_model_137_2hla,0.95957011258956
sampled_2hla_model_138_2hla,0.9452405322415558
sampled_2hla_model_139_2hla,0.9604230638007506
sampled_2hla_model_14_2hla,0.9933469805527124
sampled_2hla_model_140_2hla,0.9764585465711362
sampled_2hla_model_141_2hla,0.9824292050494712
sampled_2hla_model_142_2hla,0.9698055271238484
sampled_2hla_model_143_2hla,0.9749232343909928
sampled_2hla_model_144_2hla,0.975093824633231
sampled_2hla_model_145_2hla,0.9568406687137496
sampled_2hla_model_146_2hla,0.9824292050494712
sampled_2hla_model_147_2hla,0.9745820539065164
sampled_2hla_model_148_2hla,0.9778232685090412
sampled_2hla_model_149_2hla,0.968099624701467
sampled_2hla_model_15_2hla,0.9868645513476628
sampled_2hla_model_150_2hla,0.9745820539065164
sampled_2hla_model_151_2hla,0.9626407369498464
sampled_2hla_model_152_2hla,0.9868645513476628
sampled_2hla_model_153_2hla,0.9728761514841352
sampled_2hla_model_154_2hla,0.9868645513476628
sampled_2hla_model_155_2hla,0.9781644489935176
sampled_2hla_model_156_2hla,0.968099624701467
sampled_2hla_model_157_2hla,0.9742408734220402
sampled_2hla_model_158_2hla,0.952575912657796
sampled_2hla_model_159_2hla,0.9796997611736608
sampled_2hla_model_16_2hla,0.9919822586148072
sampled_2hla_model_160_2hla,0.9527465029000342
sampled_2hla_model_161_2hla,0.9626407369498464
sampled_2hla_model_162_2hla,0.9706584783350392
sampled_2hla_model_163_2hla,0.9721937905151824
sampled_2hla_model_164_2hla,0.9481405663596042
sampled_2hla_model_165_2hla,0.978676219720232
sampled_2hla_model_166_2hla,0.9709996588195156
