pdb_file,interface_flatness
complex.0_0_12_corrected_H_0001_4yii,0.9814497716894978
complex.0_0_16_corrected_H_0001_4yii,0.9945776255707762
complex.0_0_28_corrected_H_0001_4yii,0.9908675799086758
complex.0_0_5_corrected_H_0001_4yii,0.988013698630137
complex.0_0_7_corrected_H_0001_4yii,0.9865867579908676
complex.0_10_22_corrected_H_0001_4yii,0.990296803652968
complex.0_10_28_corrected_H_0001_4yii,0.990582191780822
complex.0_10_5_corrected_H_0001_4yii,0.9877283105022832
complex.0_11_1_corrected_H_0001_4yii,0.9908675799086758
complex.0_11_39_corrected_H_0001_4yii,0.9845890410958904
complex.0_12_25_corrected_H_0001_4yii,0.9891552511415526
complex.0_12_35_corrected_H_0001_4yii,0.9885844748858448
complex.0_12_36_corrected_H_0001_4yii,0.9851598173515982
complex.0_13_40_corrected_H_0001_4yii,0.980593607305936
complex.0_13_46_corrected_H_0001_4yii,0.9871575342465754
complex.0_14_16_corrected_H_0001_4yii,0.9848744292237442
complex.0_14_20_corrected_H_0001_4yii,0.9825913242009132
complex.0_14_29_corrected_H_0001_4yii,0.9863013698630136
complex.0_14_36_corrected_H_0001_4yii,0.9888698630136986
complex.0_14_37_corrected_H_0001_4yii,0.9860159817351598
complex.0_14_6_corrected_H_0001_4yii,0.9828767123287672
complex.0_15_19_corrected_H_0001_4yii,0.9845890410958904
complex.0_15_22_corrected_H_0001_4yii,0.9891552511415526
complex.0_15_26_corrected_H_0001_4yii,0.9840182648401826
complex.0_15_3_corrected_H_0001_4yii,0.983162100456621
complex.0_15_40_corrected_H_0001_4yii,0.9817351598173516
complex.0_15_41_corrected_H_0001_4yii,0.9817351598173516
complex.0_15_48_corrected_H_0001_4yii,0.9865867579908676
complex.0_15_49_corrected_H_0001_4yii,0.9863013698630136
complex.0_15_8_corrected_H_0001_4yii,0.9820205479452054
complex.0_16_38_corrected_H_0001_4yii,0.9794520547945206
complex.0_16_43_corrected_H_0001_4yii,0.9825913242009132
complex.0_17_12_corrected_H_0001_4yii,0.9811643835616438
complex.0_17_20_corrected_H_0001_4yii,0.9825913242009132
complex.0_17_24_corrected_H_0001_4yii,0.9823059360730594
complex.0_17_3_corrected_H_0001_4yii,0.9840182648401826
complex.0_17_41_corrected_H_0001_4yii,0.9851598173515982
complex.0_17_43_corrected_H_0001_4yii,0.983162100456621
complex.0_17_4_corrected_H_0001_4yii,0.9823059360730594
complex.0_18_21_corrected_H_0001_4yii,0.985730593607306
complex.0_18_29_corrected_H_0001_4yii,0.9851598173515982
complex.0_18_44_corrected_H_0001_4yii,0.9843036529680366
complex.0_18_45_corrected_H_0001_4yii,0.9828767123287672
complex.0_1_14_corrected_H_0001_4yii,0.9942922374429224
complex.0_1_18_corrected_H_0001_4yii,0.988013698630137
complex.0_1_24_corrected_H_0001_4yii,0.990296803652968
complex.0_1_32_corrected_H_0001_4yii,0.990296803652968
complex.0_1_40_corrected_H_0001_4yii,0.9960045662100456
complex.0_1_4_corrected_H_0001_4yii,0.9874429223744292
complex.0_2_14_corrected_H_0001_4yii,0.9922945205479452
complex.0_2_17_corrected_H_0001_4yii,0.9834474885844748
complex.0_2_33_corrected_H_0001_4yii,0.9848744292237442
complex.0_2_34_corrected_H_0001_4yii,0.9940068493150684
complex.0_2_45_corrected_H_0001_4yii,0.98087899543379
complex.0_3_12_corrected_H_0001_4yii,0.9891552511415526
complex.0_3_31_corrected_H_0001_4yii,0.9945776255707762
complex.0_3_40_corrected_H_0001_4yii,0.995148401826484
complex.0_4_26_corrected_H_0001_4yii,0.990296803652968
complex.0_4_28_corrected_H_0001_4yii,0.9940068493150684
complex.0_4_32_corrected_H_0001_4yii,0.9882990867579908
complex.0_4_33_corrected_H_0001_4yii,0.9911529680365296
complex.0_4_45_corrected_H_0001_4yii,0.9871575342465754
complex.0_4_6_corrected_H_0001_4yii,0.990296803652968
complex.0_5_20_corrected_H_0001_4yii,0.9954337899543378
complex.0_5_21_corrected_H_0001_4yii,0.9891552511415526
complex.0_5_22_corrected_H_0001_4yii,0.9871575342465754
complex.0_5_23_corrected_H_0001_4yii,0.990582191780822
complex.0_5_26_corrected_H_0001_4yii,0.9894406392694064
complex.0_5_28_corrected_H_0001_4yii,0.988013698630137
complex.0_6_33_corrected_H_0001_4yii,0.9877283105022832
complex.0_6_41_corrected_H_0001_4yii,0.9837328767123288
complex.0_6_43_corrected_H_0001_4yii,0.985445205479452
complex.0_7_10_corrected_H_0001_4yii,0.9920091324200914
complex.0_7_27_corrected_H_0001_4yii,0.992865296803653
complex.0_7_29_corrected_H_0001_4yii,0.9900114155251142
