pdb_file,interface_flatness
sampled_1tfo_model_1_1tfo,0.974308943089431
sampled_1tfo_model_10_1tfo,0.9834146341463414
sampled_1tfo_model_100_1tfo,0.9934959349593496
sampled_1tfo_model_101_1tfo,0.9730081300813008
sampled_1tfo_model_102_1tfo,0.9648780487804878
sampled_1tfo_model_103_1tfo,0.986341463414634
sampled_1tfo_model_104_1tfo,0.9866666666666668
sampled_1tfo_model_105_1tfo,0.9772357723577236
sampled_1tfo_model_106_1tfo,0.9752845528455284
sampled_1tfo_model_107_1tfo,0.9778861788617886
sampled_1tfo_model_108_1tfo,0.9834146341463414
sampled_1tfo_model_109_1tfo,0.9856910569105692
sampled_1tfo_model_11_1tfo,0.9804878048780488
sampled_1tfo_model_110_1tfo,0.9821138211382112
sampled_1tfo_model_111_1tfo,0.9811382113821138
sampled_1tfo_model_112_1tfo,0.9840650406504065
sampled_1tfo_model_113_1tfo,0.9941463414634146
sampled_1tfo_model_114_1tfo,0.9788617886178862
sampled_1tfo_model_115_1tfo,0.982439024390244
sampled_1tfo_model_116_1tfo,0.9821138211382112
sampled_1tfo_model_117_1tfo,0.9746341463414634
sampled_1tfo_model_118_1tfo,0.9853658536585366
sampled_1tfo_model_119_1tfo,0.9733333333333334
sampled_1tfo_model_12_1tfo,0.9921951219512196
sampled_1tfo_model_120_1tfo,0.9847154471544716
sampled_1tfo_model_121_1tfo,0.977560975609756
sampled_1tfo_model_122_1tfo,0.9782113821138212
sampled_1tfo_model_123_1tfo,0.9915447154471544
sampled_1tfo_model_124_1tfo,0.9814634146341464
sampled_1tfo_model_125_1tfo,0.9814634146341464
sampled_1tfo_model_126_1tfo,0.9785365853658536
sampled_1tfo_model_127_1tfo,0.9603252032520324
sampled_1tfo_model_128_1tfo,0.9811382113821138
sampled_1tfo_model_129_1tfo,0.9814634146341464
sampled_1tfo_model_13_1tfo,0.9915447154471544
sampled_1tfo_model_130_1tfo,0.9733333333333334
sampled_1tfo_model_131_1tfo,0.9817886178861788
sampled_1tfo_model_132_1tfo,0.974308943089431
sampled_1tfo_model_133_1tfo,0.9853658536585366
sampled_1tfo_model_134_1tfo,0.9869918699186992
sampled_1tfo_model_135_1tfo,0.9811382113821138
sampled_1tfo_model_136_1tfo,0.974308943089431
sampled_1tfo_model_137_1tfo,0.976260162601626
sampled_1tfo_model_138_1tfo,0.9889430894308944
sampled_1tfo_model_139_1tfo,0.9860162601626016
sampled_1tfo_model_14_1tfo,0.9869918699186992
sampled_1tfo_model_140_1tfo,0.9785365853658536
sampled_1tfo_model_141_1tfo,0.9905691056910568
sampled_1tfo_model_142_1tfo,0.9821138211382112
sampled_1tfo_model_143_1tfo,0.9798373983739838
sampled_1tfo_model_144_1tfo,0.9739837398373984
sampled_1tfo_model_145_1tfo,0.9723577235772358
sampled_1tfo_model_146_1tfo,0.9772357723577236
sampled_1tfo_model_147_1tfo,0.977560975609756
sampled_1tfo_model_148_1tfo,0.9876422764227644
sampled_1tfo_model_149_1tfo,0.9983739837398374
sampled_1tfo_model_15_1tfo,0.974959349593496
sampled_1tfo_model_150_1tfo,0.968130081300813
sampled_1tfo_model_151_1tfo,0.9817886178861788
sampled_1tfo_model_152_1tfo,0.9778861788617886
sampled_1tfo_model_153_1tfo,0.974959349593496
sampled_1tfo_model_154_1tfo,0.9736585365853658
sampled_1tfo_model_155_1tfo,0.9782113821138212
sampled_1tfo_model_156_1tfo,0.9798373983739838
sampled_1tfo_model_157_1tfo,0.9821138211382112
sampled_1tfo_model_158_1tfo,0.977560975609756
sampled_1tfo_model_159_1tfo,0.9817886178861788
sampled_1tfo_model_16_1tfo,0.9977235772357724
sampled_1tfo_model_160_1tfo,0.974308943089431
sampled_1tfo_model_161_1tfo,0.9882926829268291
sampled_1tfo_model_162_1tfo,0.9769105691056912
sampled_1tfo_model_163_1tfo,0.9710569105691056
sampled_1tfo_model_164_1tfo,0.9788617886178862
sampled_1tfo_model_165_1tfo,0.9869918699186992
sampled_1tfo_model_166_1tfo,0.9808130081300812
sampled_1tfo_model_167_1tfo,0.9817886178861788
sampled_1tfo_model_168_1tfo,0.9821138211382112
sampled_1tfo_model_169_1tfo,0.9713821138211384
sampled_1tfo_model_17_1tfo,0.9821138211382112
sampled_1tfo_model_170_1tfo,0.9860162601626016
sampled_1tfo_model_171_1tfo,0.9736585365853658
sampled_1tfo_model_172_1tfo,0.9915447154471544
sampled_1tfo_model_173_1tfo,0.9801626016260162
sampled_1tfo_model_174_1tfo,0.9707317073170731
sampled_1tfo_model_175_1tfo,0.9892682926829268
sampled_1tfo_model_176_1tfo,0.9834146341463414
sampled_1tfo_model_177_1tfo,0.9847154471544716
sampled_1tfo_model_178_1tfo,0.9746341463414634
sampled_1tfo_model_179_1tfo,0.9726829268292684
sampled_1tfo_model_18_1tfo,0.993821138211382
sampled_1tfo_model_180_1tfo,0.9892682926829268
sampled_1tfo_model_181_1tfo,0.9752845528455284
sampled_1tfo_model_182_1tfo,0.9691056910569106
sampled_1tfo_model_183_1tfo,0.9804878048780488
sampled_1tfo_model_184_1tfo,0.970081300813008
sampled_1tfo_model_185_1tfo,0.9928455284552844
sampled_1tfo_model_186_1tfo,0.9860162601626016
sampled_1tfo_model_187_1tfo,0.9778861788617886
sampled_1tfo_model_188_1tfo,0.976260162601626
sampled_1tfo_model_189_1tfo,0.9821138211382112
sampled_1tfo_model_19_1tfo,0.992520325203252
sampled_1tfo_model_190_1tfo,0.9678048780487803
sampled_1tfo_model_191_1tfo,0.9905691056910568
sampled_1tfo_model_192_1tfo,0.982439024390244
sampled_1tfo_model_193_1tfo,0.9691056910569106
sampled_1tfo_model_194_1tfo,0.985040650406504
sampled_1tfo_model_195_1tfo,0.9808130081300812
sampled_1tfo_model_196_1tfo,0.9899186991869918
sampled_1tfo_model_197_1tfo,0.9834146341463414
sampled_1tfo_model_198_1tfo,0.9847154471544716
sampled_1tfo_model_199_1tfo,0.9821138211382112
sampled_1tfo_model_2_1tfo,0.9869918699186992
sampled_1tfo_model_20_1tfo,0.9899186991869918
sampled_1tfo_model_200_1tfo,0.9772357723577236
sampled_1tfo_model_201_1tfo,0.9801626016260162
sampled_1tfo_model_202_1tfo,0.9889430894308944
sampled_1tfo_model_203_1tfo,0.9720325203252032
sampled_1tfo_model_204_1tfo,0.9821138211382112
sampled_1tfo_model_205_1tfo,0.9840650406504065
sampled_1tfo_model_206_1tfo,0.9665040650406505
sampled_1tfo_model_207_1tfo,0.9808130081300812
sampled_1tfo_model_208_1tfo,0.9723577235772358
sampled_1tfo_model_209_1tfo,0.9882926829268291
sampled_1tfo_model_21_1tfo,0.9804878048780488
sampled_1tfo_model_210_1tfo,0.9879674796747968
sampled_1tfo_model_211_1tfo,0.9908943089430894
sampled_1tfo_model_212_1tfo,0.977560975609756
sampled_1tfo_model_213_1tfo,0.9622764227642276
sampled_1tfo_model_214_1tfo,0.9791869918699186
