pdb_file,patch_alignment_score,chain_patch_consistency_score,avg_patch_score
complex.0_0_23_corrected_H_0001,0.5707762557077625,0.5767012687427913,0.5767012687427913
complex.0_10_27_corrected_H_0001,0.5707762557077625,0.5767012687427913,0.5767012687427913
complex.0_10_35_corrected_H_0001,0.91324200913242,0.922722029988466,0.922722029988466
complex.0_10_36_corrected_H_0001,0.8561643835616438,0.8650519031141869,0.8650519031141869
complex.0_10_38_corrected_H_0001,0.7990867579908676,0.8078476630121176,0.8078476630121176
complex.0_10_47_corrected_H_0001,0.7420091324200913,0.7497116493656286,0.7497116493656286
complex.0_10_49_corrected_H_0001,0.8561643835616438,0.8655510675129832,0.8655510675129832
complex.0_11_31_corrected_H_0001,0.91324200913242,0.922722029988466,0.922722029988466
complex.0_11_41_corrected_H_0001,0.8561643835616438,0.8650519031141869,0.8650519031141869
complex.0_11_44_corrected_H_0001,0.5136986301369862,0.5190311418685121,0.5190311418685121
complex.0_11_45_corrected_H_0001,0.8561643835616438,0.8655510675129832,0.8655510675129832
complex.0_11_47_corrected_H_0001,0.9703196347031963,0.9803921568627451,0.9803921568627451
complex.0_11_5_corrected_H_0001,0.684931506849315,0.6920415224913495,0.6920415224913495
complex.0_11_9_corrected_H_0001,0.684931506849315,0.6920415224913495,0.6920415224913495
complex.0_12_13_corrected_H_0001,0.8561643835616438,0.8650519031141869,0.8650519031141869
complex.0_12_14_corrected_H_0001,0.8561643835616438,0.8650519031141869,0.8650519031141869
complex.0_12_35_corrected_H_0001,0.684931506849315,0.6920415224913495,0.6920415224913495
complex.0_12_42_corrected_H_0001,0.7420091324200913,0.7497116493656286,0.7497116493656286
complex.0_12_44_corrected_H_0001,0.9703196347031963,0.9809578765147143,0.9809578765147143
complex.0_12_46_corrected_H_0001,0.91324200913242,0.922722029988466,0.922722029988466
complex.0_12_4_corrected_H_0001,0.5707762557077625,0.5767012687427913,0.5767012687427913
complex.0_12_6_corrected_H_0001,1.0273972602739725,1.0380622837370241,1.0380622837370241
complex.0_13_11_corrected_H_0001,0.9703196347031963,0.9803921568627451,0.9803921568627451
complex.0_13_25_corrected_H_0001,0.91324200913242,0.922722029988466,0.922722029988466
complex.0_13_5_corrected_H_0001,0.8561643835616438,0.8645533141210375,0.8645533141210375
complex.0_14_0_corrected_H_0001,0.7420091324200913,0.7497116493656286,0.7497116493656286
complex.0_14_13_corrected_H_0001,0.91324200913242,0.9221902017291067,0.9221902017291067
complex.0_14_2_corrected_H_0001,0.9703196347031963,0.9803921568627451,0.9803921568627451
complex.0_14_36_corrected_H_0001,0.9703196347031963,0.9803921568627451,0.9803921568627451
complex.0_15_23_corrected_H_0001,0.7420091324200913,0.7497116493656286,0.7497116493656286
complex.0_15_2_corrected_H_0001,1.0273972602739725,1.0380622837370241,1.0380622837370241
complex.0_15_35_corrected_H_0001,0.8561643835616438,0.8655510675129832,0.8655510675129832
complex.0_15_45_corrected_H_0001,0.7990867579908676,0.8073817762399077,0.8073817762399077
complex.0_15_4_corrected_H_0001,1.0844748858447488,1.0957324106113033,1.0957324106113033
complex.0_16_1_corrected_H_0001,0.9703196347031963,0.9803921568627451,0.9803921568627451
complex.0_16_28_corrected_H_0001,1.141552511415525,1.154068090017311,1.154068090017311
complex.0_16_46_corrected_H_0001,1.0273972602739725,1.0362694300518136,1.0362694300518136
complex.0_16_49_corrected_H_0001,0.91324200913242,0.9221902017291067,0.9221902017291067
complex.0_17_14_corrected_H_0001,1.0844748858447488,1.0957324106113033,1.0957324106113033
complex.0_17_16_corrected_H_0001,1.0273972602739725,1.03866128101558,1.03866128101558
complex.0_17_20_corrected_H_0001,0.9703196347031963,0.9803921568627451,0.9803921568627451
complex.0_17_47_corrected_H_0001,0.7990867579908676,0.8073817762399077,0.8073817762399077
complex.0_17_48_corrected_H_0001,0.9703196347031963,0.9809578765147143,0.9809578765147143
complex.0_18_15_corrected_H_0001,0.7990867579908676,0.8073817762399077,0.8073817762399077
complex.0_18_20_corrected_H_0001,0.8561643835616438,0.8650519031141869,0.8650519031141869
complex.0_18_26_corrected_H_0001,1.0273972602739725,1.0380622837370241,1.0380622837370241
complex.0_18_28_corrected_H_0001,0.9703196347031963,0.9809578765147143,0.9809578765147143
complex.0_1_10_corrected_H_0001,0.5136986301369862,0.5187319884726225,0.5187319884726225
complex.0_1_17_corrected_H_0001,0.45662100456621,0.461361014994233,0.461361014994233
complex.0_1_18_corrected_H_0001,0.3995433789954338,0.40369088811995385,0.40369088811995385
complex.0_1_1_corrected_H_0001,0.7990867579908676,0.8073817762399077,0.8073817762399077
complex.0_1_34_corrected_H_0001,0.7420091324200913,0.7497116493656286,0.7497116493656286
complex.0_1_38_corrected_H_0001,0.5707762557077625,0.5763688760806917,0.5763688760806917
