pdb_file,interface_rsm
complex.0_0_10_corrected_H_0001_5by8,0.0896758296039444
complex.0_0_19_corrected_H_0001_5by8,0.037033478426784
complex.0_0_20_corrected_H_0001_5by8,0.1141966361691964
complex.0_0_2_corrected_H_0001_5by8,0.0633445726050846
complex.0_0_42_corrected_H_0001_5by8,0.0697708376191117
complex.0_0_43_corrected_H_0001_5by8,0.0616712853118637
complex.0_10_0_corrected_H_0001_5by8,0.213429888008129
complex.0_10_19_corrected_H_0001_5by8,0.1691490849644529
complex.0_10_2_corrected_H_0001_5by8,0.2056861858193215
complex.0_10_32_corrected_H_0001_5by8,0.2199806727322635
complex.0_10_35_corrected_H_0001_5by8,0.2315605929018076
complex.0_10_43_corrected_H_0001_5by8,0.2138103065611631
complex.0_11_33_corrected_H_0001_5by8,0.2316840967220293
complex.0_11_3_corrected_H_0001_5by8,0.2486267098892388
complex.0_11_45_corrected_H_0001_5by8,0.2140336522665322
complex.0_11_6_corrected_H_0001_5by8,0.2481373985802759
complex.0_11_8_corrected_H_0001_5by8,0.2549475017903422
complex.0_12_22_corrected_H_0001_5by8,0.2151641681554114
complex.0_12_23_corrected_H_0001_5by8,0.2152404213598032
complex.0_12_24_corrected_H_0001_5by8,0.2312365759765024
complex.0_12_31_corrected_H_0001_5by8,0.2409912140764308
complex.0_12_39_corrected_H_0001_5by8,0.2380268674142525
complex.0_12_46_corrected_H_0001_5by8,0.2256627197411611
complex.0_12_4_corrected_H_0001_5by8,0.2585172905691639
complex.0_13_19_corrected_H_0001_5by8,0.2449839765476651
complex.0_13_32_corrected_H_0001_5by8,0.2120058481421041
complex.0_13_3_corrected_H_0001_5by8,0.2539639071233939
complex.0_14_11_corrected_H_0001_5by8,0.2546108772014016
complex.0_14_28_corrected_H_0001_5by8,0.2397454502394725
complex.0_15_17_corrected_H_0001_5by8,0.2471769604609881
complex.0_15_23_corrected_H_0001_5by8,0.2532026681162057
complex.0_15_34_corrected_H_0001_5by8,0.2499059808602372
complex.0_15_5_corrected_H_0001_5by8,0.2476873056914036
complex.0_15_6_corrected_H_0001_5by8,0.226724813524434
complex.0_16_19_corrected_H_0001_5by8,0.2594665251284567
complex.0_16_23_corrected_H_0001_5by8,0.2515919263251722
complex.0_16_25_corrected_H_0001_5by8,0.2549097731097683
complex.0_16_27_corrected_H_0001_5by8,0.2533541077917112
complex.0_16_33_corrected_H_0001_5by8,0.254102333035999
complex.0_17_25_corrected_H_0001_5by8,0.2634586773484436
complex.0_17_3_corrected_H_0001_5by8,0.2521281826707933
complex.0_17_9_corrected_H_0001_5by8,0.2482666281839381
complex.0_18_5_corrected_H_0001_5by8,0.2496625789282275
complex.0_18_7_corrected_H_0001_5by8,0.2490512657258286
complex.0_1_12_corrected_H_0001_5by8,0.1254728542741847
complex.0_1_13_corrected_H_0001_5by8,0.0833094779782063
complex.0_1_1_corrected_H_0001_5by8,0.135943434100469
complex.0_1_28_corrected_H_0001_5by8,0.0824501057384391
complex.0_2_10_corrected_H_0001_5by8,0.0874936425751203
complex.0_2_11_corrected_H_0001_5by8,0.1590999250633896
complex.0_2_21_corrected_H_0001_5by8,0.1235957790087778
complex.0_2_2_corrected_H_0001_5by8,0.0949813685524644
complex.0_2_32_corrected_H_0001_5by8,0.1238292655622776
complex.0_2_38_corrected_H_0001_5by8,0.0942677636332089
complex.0_2_41_corrected_H_0001_5by8,0.1543803702528887
complex.0_3_21_corrected_H_0001_5by8,0.132753864179553
complex.0_3_45_corrected_H_0001_5by8,0.0935686358456221
complex.0_3_47_corrected_H_0001_5by8,0.1390668351769398
complex.0_3_6_corrected_H_0001_5by8,0.1194948424165081
complex.0_4_14_corrected_H_0001_5by8,0.1399119378760912
complex.0_4_42_corrected_H_0001_5by8,0.1307025536419147
complex.0_4_4_corrected_H_0001_5by8,0.1055978155959518
complex.0_4_8_corrected_H_0001_5by8,0.0911525360168691
complex.0_5_15_corrected_H_0001_5by8,0.1719381542252976
complex.0_5_16_corrected_H_0001_5by8,0.1963507069099624
complex.0_5_20_corrected_H_0001_5by8,0.1513758188169637
complex.0_5_29_corrected_H_0001_5by8,0.1617876353576017
complex.0_5_34_corrected_H_0001_5by8,0.1552030362275365
complex.0_5_44_corrected_H_0001_5by8,0.1298388920727909
complex.0_5_46_corrected_H_0001_5by8,0.1237636866957659
complex.0_5_5_corrected_H_0001_5by8,0.1313694600865565
complex.0_6_16_corrected_H_0001_5by8,0.1233809125271957
complex.0_6_30_corrected_H_0001_5by8,0.1287156474974959
complex.0_6_7_corrected_H_0001_5by8,0.1256704766396236
complex.0_6_8_corrected_H_0001_5by8,0.1366392598623166
complex.0_6_9_corrected_H_0001_5by8,0.190496085034218
complex.0_7_2_corrected_H_0001_5by8,0.165251633617237
complex.0_8_10_corrected_H_0001_5by8,0.2064466149149129
complex.0_8_12_corrected_H_0001_5by8,0.1832024580335106
complex.0_8_1_corrected_H_0001_5by8,0.1610329406498959
complex.0_8_3_corrected_H_0001_5by8,0.2095479592055156
complex.0_8_42_corrected_H_0001_5by8,0.210853931226857
complex.0_8_45_corrected_H_0001_5by8,0.1927032894627728
complex.0_8_49_corrected_H_0001_5by8,0.216776777507128
complex.0_8_4_corrected_H_0001_5by8,0.2105307489910994
complex.0_8_6_corrected_H_0001_5by8,0.2272047006787357
complex.0_9_0_corrected_H_0001_5by8,0.2112004948734327
complex.0_9_21_corrected_H_0001_5by8,0.2375817982451603
complex.0_9_23_corrected_H_0001_5by8,0.2097780238504993
complex.0_9_36_corrected_H_0001_5by8,0.1924699930544901
complex.1_0_21_corrected_H_0001_5by8,0.05853740171584
complex.1_0_40_corrected_H_0001_5by8,0.0658090165376461
complex.1_0_48_corrected_H_0001_5by8,0.0545745298298759
complex.1_0_5_corrected_H_0001_5by8,0.054211966076473
complex.1_0_8_corrected_H_0001_5by8,0.0623069635626108
complex.1_10_10_corrected_H_0001_5by8,0.2540216249110072
complex.1_10_16_corrected_H_0001_5by8,0.1919865224788761
complex.1_10_24_corrected_H_0001_5by8,0.2497976978903705
complex.1_10_27_corrected_H_0001_5by8,0.1931196424051584
complex.1_10_31_corrected_H_0001_5by8,0.2049074980890378
complex.1_10_37_corrected_H_0001_5by8,0.247505609253073
complex.1_10_41_corrected_H_0001_5by8,0.2196171732320768
complex.1_10_4_corrected_H_0001_5by8,0.2228288492989117
complex.1_10_8_corrected_H_0001_5by8,0.200776447152189
complex.1_11_11_corrected_H_0001_5by8,0.2308247193164663
complex.1_11_16_corrected_H_0001_5by8,0.2479071426791303
complex.1_11_29_corrected_H_0001_5by8,0.2256878706950972
complex.1_11_32_corrected_H_0001_5by8,0.2323564141659157
complex.1_11_39_corrected_H_0001_5by8,0.2144372881651584
complex.1_12_17_corrected_H_0001_5by8,0.2670209706420298
complex.1_12_20_corrected_H_0001_5by8,0.2296679392639716
complex.1_12_30_corrected_H_0001_5by8,0.2348097554383031
complex.1_12_32_corrected_H_0001_5by8,0.2345454642489292
complex.1_12_5_corrected_H_0001_5by8,0.2238958723484662
complex.1_13_11_corrected_H_0001_5by8,0.2306899205083048
complex.1_13_30_corrected_H_0001_5by8,0.2597773972349502
complex.1_13_34_corrected_H_0001_5by8,0.2471467276834641
complex.1_13_38_corrected_H_0001_5by8,0.2391087666444449
complex.1_13_44_corrected_H_0001_5by8,0.2401327780721813
complex.1_13_45_corrected_H_0001_5by8,0.2382781589516568
complex.1_13_47_corrected_H_0001_5by8,0.2418197272903419
complex.1_13_5_corrected_H_0001_5by8,0.2335946251613024
complex.1_14_15_corrected_H_0001_5by8,0.2412054396710198
complex.1_14_19_corrected_H_0001_5by8,0.2617229524010964
complex.1_14_38_corrected_H_0001_5by8,0.2403188341323787
complex.1_14_46_corrected_H_0001_5by8,0.2380006567815631
complex.1_15_20_corrected_H_0001_5by8,0.2449381615207002
complex.1_15_22_corrected_H_0001_5by8,0.2588512589736513
complex.1_15_31_corrected_H_0001_5by8,0.2562935131665876
complex.1_15_48_corrected_H_0001_5by8,0.2498842690579573
complex.1_15_49_corrected_H_0001_5by8,0.236551330044107
complex.1_16_11_corrected_H_0001_5by8,0.254659521952608
complex.1_16_12_corrected_H_0001_5by8,0.2563447761921872
complex.1_16_17_corrected_H_0001_5by8,0.2571693450796161
complex.1_16_22_corrected_H_0001_5by8,0.2474830558426513
complex.1_16_26_corrected_H_0001_5by8,0.2455197179316996
complex.1_16_36_corrected_H_0001_5by8,0.2435069256282592
complex.1_16_6_corrected_H_0001_5by8,0.2505514369038912
complex.1_17_1_corrected_H_0001_5by8,0.258159134221845
complex.1_18_0_corrected_H_0001_5by8,0.2495556882060594
