pdb_file,interface_rsm
complex.0_0_33_corrected_H_0001_5mu7,0.0625299102403136
complex.0_0_41_corrected_H_0001_5mu7,0.0528651163669007
complex.0_0_44_corrected_H_0001_5mu7,0.0364916215201594
complex.0_10_26_corrected_H_0001_5mu7,0.1087496206545597
complex.0_10_30_corrected_H_0001_5mu7,0.1342004574729385
complex.0_10_8_corrected_H_0001_5mu7,0.1342938334137206
complex.0_10_9_corrected_H_0001_5mu7,0.1379010574545481
complex.0_11_21_corrected_H_0001_5mu7,0.1476099269149258
complex.0_11_22_corrected_H_0001_5mu7,0.1382952140212866
complex.0_11_25_corrected_H_0001_5mu7,0.1248826047635803
complex.0_11_29_corrected_H_0001_5mu7,0.130540771160006
complex.0_11_38_corrected_H_0001_5mu7,0.1460733089060823
complex.0_11_45_corrected_H_0001_5mu7,0.1318017207017251
complex.0_11_5_corrected_H_0001_5mu7,0.1227143367089115
complex.0_12_12_corrected_H_0001_5mu7,0.1342943919770143
complex.0_12_18_corrected_H_0001_5mu7,0.1222822599298313
complex.0_12_1_corrected_H_0001_5mu7,0.1340945117098294
complex.0_12_3_corrected_H_0001_5mu7,0.1332583592955748
complex.0_13_33_corrected_H_0001_5mu7,0.1333350657138653
complex.0_13_43_corrected_H_0001_5mu7,0.1354736845988567
complex.0_13_49_corrected_H_0001_5mu7,0.1126297265838925
complex.0_13_4_corrected_H_0001_5mu7,0.1299611231638704
complex.0_13_6_corrected_H_0001_5mu7,0.1349484492784249
complex.0_14_22_corrected_H_0001_5mu7,0.1323912621801556
complex.0_14_41_corrected_H_0001_5mu7,0.1307658958242162
complex.0_14_45_corrected_H_0001_5mu7,0.1262463780245789
complex.0_14_9_corrected_H_0001_5mu7,0.1380066727650448
complex.0_15_0_corrected_H_0001_5mu7,0.13226474558342
complex.0_15_1_corrected_H_0001_5mu7,0.1474857622633803
complex.0_15_44_corrected_H_0001_5mu7,0.1342530286724183
complex.0_15_45_corrected_H_0001_5mu7,0.1383388838654371
complex.0_16_11_corrected_H_0001_5mu7,0.1312057718297674
complex.0_16_34_corrected_H_0001_5mu7,0.1313870239660377
complex.0_17_15_corrected_H_0001_5mu7,0.1373300853946262
complex.0_17_19_corrected_H_0001_5mu7,0.1307678830448249
complex.0_17_7_corrected_H_0001_5mu7,0.1336386332476669
complex.0_18_4_corrected_H_0001_5mu7,0.1351745712741981
complex.0_1_0_corrected_H_0001_5mu7,0.0459342050524821
complex.0_1_11_corrected_H_0001_5mu7,0.0733291874788684
complex.0_1_12_corrected_H_0001_5mu7,0.0646041396257564
complex.0_1_28_corrected_H_0001_5mu7,0.0428331772194432
complex.0_1_30_corrected_H_0001_5mu7,0.0557916193618173
complex.0_1_36_corrected_H_0001_5mu7,0.1084785201957
complex.0_1_42_corrected_H_0001_5mu7,0.0518722363118515
complex.0_1_46_corrected_H_0001_5mu7,0.0880889886602056
complex.0_2_25_corrected_H_0001_5mu7,0.1069762826886266
complex.0_2_28_corrected_H_0001_5mu7,0.0806240007226492
complex.0_2_33_corrected_H_0001_5mu7,0.0931101422996435
complex.0_2_35_corrected_H_0001_5mu7,0.0683661910739247
complex.0_2_45_corrected_H_0001_5mu7,0.0684549678212865
complex.0_2_48_corrected_H_0001_5mu7,0.1082901057379615
complex.0_3_11_corrected_H_0001_5mu7,0.0856747983703222
complex.0_3_19_corrected_H_0001_5mu7,0.086891979648821
complex.0_3_26_corrected_H_0001_5mu7,0.0742866749795732
complex.0_3_30_corrected_H_0001_5mu7,0.0772661475835489
complex.0_4_18_corrected_H_0001_5mu7,0.0903758563471806
complex.0_4_48_corrected_H_0001_5mu7,0.1146068812903225
complex.0_4_49_corrected_H_0001_5mu7,0.0911086010196953
complex.0_4_8_corrected_H_0001_5mu7,0.1288723180076701
complex.0_5_0_corrected_H_0001_5mu7,0.1127854376720959
complex.0_5_14_corrected_H_0001_5mu7,0.074006695444177
