pdb_file,interface_rsm
complex.0_0_17_corrected_H_0001_4gi3,0.0446064477069589
complex.0_0_29_corrected_H_0001_4gi3,0.0820463470036132
complex.0_0_32_corrected_H_0001_4gi3,0.0491981180172561
complex.0_0_35_corrected_H_0001_4gi3,0.0704081508640282
complex.0_0_49_corrected_H_0001_4gi3,0.0546916774935914
complex.0_10_15_corrected_H_0001_4gi3,0.0931978213660243
complex.0_10_21_corrected_H_0001_4gi3,0.0883213162868434
complex.0_10_22_corrected_H_0001_4gi3,0.0881614709300603
complex.0_10_29_corrected_H_0001_4gi3,0.0810923969746139
complex.0_10_35_corrected_H_0001_4gi3,0.1109708934905447
complex.0_10_44_corrected_H_0001_4gi3,0.1016822433796509
complex.0_10_49_corrected_H_0001_4gi3,0.0902828296543269
complex.0_11_26_corrected_H_0001_4gi3,0.1075876305274465
complex.0_11_33_corrected_H_0001_4gi3,0.1126327494111558
complex.0_11_37_corrected_H_0001_4gi3,0.1009405013801761
complex.0_11_41_corrected_H_0001_4gi3,0.0885712958735958
complex.0_11_43_corrected_H_0001_4gi3,0.1254036233738155
complex.0_11_8_corrected_H_0001_4gi3,0.10663446603641
complex.0_12_0_corrected_H_0001_4gi3,0.1272814818292133
complex.0_12_21_corrected_H_0001_4gi3,0.0968311807946575
complex.0_12_26_corrected_H_0001_4gi3,0.1075528197750054
complex.0_12_35_corrected_H_0001_4gi3,0.1276682614736183
complex.0_13_13_corrected_H_0001_4gi3,0.1061304250222602
complex.0_13_30_corrected_H_0001_4gi3,0.1098095495215913
complex.0_13_38_corrected_H_0001_4gi3,0.1153220346113664
complex.0_13_4_corrected_H_0001_4gi3,0.0919683090207962
complex.0_14_25_corrected_H_0001_4gi3,0.0998054113097331
complex.0_14_26_corrected_H_0001_4gi3,0.1019941097565813
complex.0_14_27_corrected_H_0001_4gi3,0.098817088378292
complex.0_14_2_corrected_H_0001_4gi3,0.1069911323655917
complex.0_14_34_corrected_H_0001_4gi3,0.1109617030246747
complex.0_14_48_corrected_H_0001_4gi3,0.1225329995092038
complex.0_14_7_corrected_H_0001_4gi3,0.0838106977939424
complex.0_15_14_corrected_H_0001_4gi3,0.1205937240726835
complex.0_15_16_corrected_H_0001_4gi3,0.1302969665139108
complex.0_15_20_corrected_H_0001_4gi3,0.1051068825851526
complex.0_15_21_corrected_H_0001_4gi3,0.1050176651776259
complex.0_15_23_corrected_H_0001_4gi3,0.0996881076541706
complex.0_15_41_corrected_H_0001_4gi3,0.1056602110069581
complex.0_16_19_corrected_H_0001_4gi3,0.1226610310733741
complex.0_16_22_corrected_H_0001_4gi3,0.1104461438335544
complex.0_17_39_corrected_H_0001_4gi3,0.1124824942355995
complex.0_17_40_corrected_H_0001_4gi3,0.1064438140513199
complex.0_17_41_corrected_H_0001_4gi3,0.1138961049174596
complex.0_17_4_corrected_H_0001_4gi3,0.1098829301207947
complex.0_18_12_corrected_H_0001_4gi3,0.1120824072882923
complex.0_18_18_corrected_H_0001_4gi3,0.1068123140841372
complex.0_18_28_corrected_H_0001_4gi3,0.1114022681576288
complex.0_18_29_corrected_H_0001_4gi3,0.1101043210910069
complex.0_18_47_corrected_H_0001_4gi3,0.1110077195316005
complex.0_18_4_corrected_H_0001_4gi3,0.1146234462337012
complex.0_19_4_corrected_H_0001_4gi3,0.1074261020382869
complex.0_1_10_corrected_H_0001_4gi3,0.0955051637522762
complex.0_1_14_corrected_H_0001_4gi3,0.123075782523157
complex.0_1_15_corrected_H_0001_4gi3,0.1245078900693463
complex.0_1_16_corrected_H_0001_4gi3,0.0885120873759544
complex.0_1_17_corrected_H_0001_4gi3,0.0739024012623358
complex.0_1_21_corrected_H_0001_4gi3,0.0936812686391332
complex.0_1_34_corrected_H_0001_4gi3,0.0997530708571364
complex.0_1_35_corrected_H_0001_4gi3,0.1122229073883015
complex.0_1_9_corrected_H_0001_4gi3,0.0706798930227106
complex.0_2_15_corrected_H_0001_4gi3,0.077145975206349
complex.0_2_20_corrected_H_0001_4gi3,0.0865439499039703
complex.0_2_32_corrected_H_0001_4gi3,0.1280704911764937
complex.0_2_8_corrected_H_0001_4gi3,0.1190516257504826
complex.0_3_10_corrected_H_0001_4gi3,0.0700552910703009
complex.0_3_15_corrected_H_0001_4gi3,0.0895780658113026
complex.0_3_23_corrected_H_0001_4gi3,0.0705199546602414
complex.0_3_33_corrected_H_0001_4gi3,0.1171745888477204
complex.0_3_46_corrected_H_0001_4gi3,0.103979080934555
complex.0_4_25_corrected_H_0001_4gi3,0.0956212527637175
complex.0_4_26_corrected_H_0001_4gi3,0.097845102801846
complex.0_4_27_corrected_H_0001_4gi3,0.0944199820232197
complex.0_4_46_corrected_H_0001_4gi3,0.0692972799889483
complex.0_4_4_corrected_H_0001_4gi3,0.094052914248707
complex.0_5_0_corrected_H_0001_4gi3,0.0920407144251344
complex.0_5_15_corrected_H_0001_4gi3,0.0838765311193176
complex.0_5_35_corrected_H_0001_4gi3,0.1238193489289827
complex.0_5_7_corrected_H_0001_4gi3,0.0903590600511896
complex.0_6_30_corrected_H_0001_4gi3,0.097305567549233
complex.0_6_3_corrected_H_0001_4gi3,0.0735418745242774
complex.0_6_40_corrected_H_0001_4gi3,0.0869844284489449
complex.0_6_46_corrected_H_0001_4gi3,0.1155479509093658
