pdb_file,interface_rsm
complex.0_0_19_corrected_H_0001_5k7m,0.0571154680965084
complex.0_0_1_corrected_H_0001_5k7m,0.0709376556606897
complex.0_0_24_corrected_H_0001_5k7m,0.0794477923262349
complex.0_0_27_corrected_H_0001_5k7m,0.030433124574845
complex.0_0_37_corrected_H_0001_5k7m,0.0872776525249956
complex.0_0_44_corrected_H_0001_5k7m,0.0295488366872178
complex.0_0_5_corrected_H_0001_5k7m,0.0425471770740755
complex.0_10_0_corrected_H_0001_5k7m,0.1486368314831187
complex.0_10_32_corrected_H_0001_5k7m,0.1598468250813681
complex.0_10_35_corrected_H_0001_5k7m,0.1549343548277701
complex.0_10_41_corrected_H_0001_5k7m,0.1626976218779076
complex.0_10_5_corrected_H_0001_5k7m,0.1568147345313823
complex.0_11_13_corrected_H_0001_5k7m,0.1535885033061143
complex.0_11_15_corrected_H_0001_5k7m,0.1676412523746526
complex.0_11_37_corrected_H_0001_5k7m,0.1641197828741293
complex.0_11_40_corrected_H_0001_5k7m,0.1659793355516494
complex.0_12_15_corrected_H_0001_5k7m,0.171203824239412
complex.0_12_18_corrected_H_0001_5k7m,0.1876647413520208
complex.0_12_25_corrected_H_0001_5k7m,0.1735140730121309
complex.0_12_32_corrected_H_0001_5k7m,0.1878366164015311
complex.0_12_34_corrected_H_0001_5k7m,0.172522554278085
complex.0_12_3_corrected_H_0001_5k7m,0.1828888434215975
complex.0_12_7_corrected_H_0001_5k7m,0.1681767197022484
complex.0_13_18_corrected_H_0001_5k7m,0.1759821705564221
complex.0_13_19_corrected_H_0001_5k7m,0.2006901566393797
complex.0_14_11_corrected_H_0001_5k7m,0.1857873013401572
complex.0_14_19_corrected_H_0001_5k7m,0.1862692561901205
complex.0_15_20_corrected_H_0001_5k7m,0.175078688208454
complex.0_15_23_corrected_H_0001_5k7m,0.2009183827156064
complex.0_15_25_corrected_H_0001_5k7m,0.1996602870263066
complex.0_15_31_corrected_H_0001_5k7m,0.1722199537188863
complex.0_15_42_corrected_H_0001_5k7m,0.2025076408512183
complex.0_15_44_corrected_H_0001_5k7m,0.1979194849594164
complex.0_15_48_corrected_H_0001_5k7m,0.1895053809201617
complex.0_15_8_corrected_H_0001_5k7m,0.1962259548571653
complex.0_16_10_corrected_H_0001_5k7m,0.1949377964485227
complex.0_16_14_corrected_H_0001_5k7m,0.1861902943623833
