pdb_file,patch_alignment_score,chain_patch_consistency_score,avg_patch_score
complex.0_0_13_corrected_H_0001_3whq,0.4662840746054519,0.4669540229885058,0.4669540229885058
complex.0_0_14_corrected_H_0001_3whq,0.860832137733142,0.8620689655172413,0.8620689655172413
complex.0_0_22_corrected_H_0001_3whq,0.5380200860832138,0.5028735632183908,0.5148467432950191
complex.0_0_25_corrected_H_0001_3whq,0.5738880918220948,0.5747126436781609,0.5747126436781609
complex.0_0_26_corrected_H_0001_3whq,0.7532281205164992,0.7183908045977011,0.7363505747126436
complex.0_0_31_corrected_H_0001_3whq,0.7532281205164992,0.7540394973070017,0.7540394973070017
complex.0_0_32_corrected_H_0001_3whq,0.7173601147776184,0.6463195691202872,0.6523040095751047
complex.0_0_33_corrected_H_0001_3whq,0.3228120516499282,0.3232758620689655,0.3232758620689655
complex.0_0_6_corrected_H_0001_3whq,0.5380200860832138,0.5387931034482759,0.5387931034482759
complex.0_0_7_corrected_H_0001_3whq,0.5021520803443328,0.5026929982046678,0.5026929982046678
complex.0_10_12_corrected_H_0001_3whq,3.766140602582496,3.7356321839080464,3.747605363984674
complex.0_10_22_corrected_H_0001_3whq,3.945480631276901,3.8793103448275854,3.891283524904214
complex.0_10_29_corrected_H_0001_3whq,3.945480631276901,3.844771828961553,3.862738052461373
complex.0_11_15_corrected_H_0001_3whq,4.124820659971305,4.093357271095153,4.105326152004787
complex.0_11_18_corrected_H_0001_3whq,3.837876614060258,3.771551724137931,3.771551724137931
complex.0_12_0_corrected_H_0001_3whq,4.2682926829268295,4.201077199281867,4.230999401555954
complex.0_12_16_corrected_H_0001_3whq,4.304160688665711,4.240028745957599,4.240028745957599
complex.0_12_22_corrected_H_0001_3whq,4.232424677187948,4.168163851958318,4.168163851958318
complex.0_12_8_corrected_H_0001_3whq,4.232424677187948,4.166666666666666,4.166666666666666
complex.0_13_22_corrected_H_0001_3whq,4.124820659971305,4.093357271095153,4.105326152004787
complex.0_13_28_corrected_H_0001_3whq,4.447632711621234,4.380610412926391,4.410532615200478
complex.0_14_18_corrected_H_0001_3whq,3.9813486370157816,3.948312993539124,3.960277578368031
complex.0_14_23_corrected_H_0001_3whq,4.483500717360115,4.416517055655296,4.446439257929383
complex.0_14_37_corrected_H_0001_3whq,4.375896700143472,4.343144292893037,4.355108877721943
complex.0_14_41_corrected_H_0001_3whq,4.375896700143472,4.308797127468582,4.338719329742669
complex.0_14_44_corrected_H_0001_3whq,4.196556671449068,4.166666666666666,4.178639846743295
complex.0_14_5_corrected_H_0001_3whq,4.053084648493543,3.985637342908438,4.015559545182525
